0. E1/E2 	19966 / 1070	89392,7675 ms 43799/2089
1. E1/E2 	12426 / 614	60280,3333 ms 41332/2072
2. E1/E2 	9936 / 420	53921,1619 ms 40857/2069
3. E1/E2 	8694 / 353	51638,919 ms 40649/2068
4. E1/E2 	7860 / 281	49968,3796 ms 40717/2070
5. E1/E2 	7325 / 258	50050,107 ms 41307/2077
6. E1/E2 	6881 / 225	49702,6832 ms 41846/2076
7. E1/E2 	6530 / 209	48696,2807 ms 41254/2084
8. E1/E2 	6308 / 204	48527,4277 ms 41346/2087
9. E1/E2 	6016 / 174	47504,7207 ms 40989/2098
10. E1/E2 	5796 / 148	46559,237 ms 40762/2091
11. E1/E2 	5468 / 140	46334,9911 ms 40669/2087
12. E1/E2 	5248 / 118	45693,5796 ms 40543/2089
13. E1/E2 	5026 / 123	45207,0106 ms 40033/2107
14. E1/E2 	4946 / 124	45811,3555 ms 40684/2068
15. E1/E2 	4891 / 101	45214,5714 ms 40641/2068
16. E1/E2 	4716 / 97	45091,2997 ms 40634/2065
17. E1/E2 	4556 / 90	44935,6629 ms 40533/2066
18. E1/E2 	4514 / 101	44958,5063 ms 40448/2072
19. E1/E2 	4285 / 80	45201,4019 ms 41055/2063
20. E1/E2 	4289 / 79	44717,4341 ms 40544/2096
21. E1/E2 	4214 / 85	44757,8288 ms 40556/2084
22. E1/E2 	4088 / 66	44493,5062 ms 40594/2093
23. E1/E2 	3883 / 56	44207,4085 ms 40604/2070
24. E1/E2 	3790 / 64	44359,9598 ms 40542/2070
25. E1/E2 	3786 / 53	43811,7823 ms 40333/2066
26. E1/E2 	3718 / 58	44040,14 ms 40529/2066
27. E1/E2 	3510 / 38	42802,019 ms 39710/2059
28. E1/E2 	3571 / 61	42926,4779 ms 39305/2056
29. E1/E2 	3532 / 49	42935,3061 ms 39540/2053
30. E1/E2 	3380 / 44	43248,6829 ms 40020/2053
31. E1/E2 	3301 / 42	43010,8283 ms 39817/2056
32. E1/E2 	3290 / 42	42973,0268 ms 39763/2052
33. E1/E2 	3201 / 42	43006,1552 ms 39824/2056
34. E1/E2 	3088 / 32	42637,0109 ms 39608/2056
35. E1/E2 	3152 / 33	42638,3404 ms 39605/2054
36. E1/E2 	3034 / 29	42477,7168 ms 39536/2056
37. E1/E2 	2952 / 40	42772,53 ms 39585/2057
38. E1/E2 	3021 / 37	42781,068 ms 39722/2053
39. E1/E2 	2807 / 25	42690,4329 ms 39896/2052
40. E1/E2 	2800 / 26	42639,0219 ms 39822/2050
41. E1/E2 	2690 / 27	42546,279 ms 39690/2053
42. E1/E2 	2562 / 18	42044,1226 ms 39430/2053
43. E1/E2 	2665 / 31	42331,9795 ms 39432/2052
44. E1/E2 	2577 / 26	42084,3842 ms 39261/2055
45. E1/E2 	2619 / 22	42194,7201 ms 39469/2057
46. E1/E2 	2587 / 31	42416,2612 ms 39469/2052
47. E1/E2 	2499 / 23	42433,1875 ms 39710/2055
48. E1/E2 	2431 / 11	42199,7689 ms 39722/2056
49. E1/E2 	2372 / 17	42470,7209 ms 39831/2051
50. E1/E2 	2268 / 17	42224,8915 ms 39591/2051
51. E1/E2 	2228 / 13	42182,0067 ms 39645/2053
52. E1/E2 	2225 / 19	42138,3013 ms 39485/2052
53. E1/E2 	2196 / 13	41853,541 ms 39310/2055
54. E1/E2 	2192 / 13	41969,1046 ms 39491/2053
55. E1/E2 	2084 / 20	42194,031 ms 39527/2053
56. E1/E2 	2107 / 18	42503,4284 ms 39892/2050
57. E1/E2 	2055 / 13	42278,7842 ms 39777/2051
58. E1/E2 	2050 / 15	42202,6411 ms 39619/2053
59. E1/E2 	2012 / 14	42197,3605 ms 39675/2053
60. E1/E2 	1991 / 15	42008,0495 ms 39446/2052
61. E1/E2 	1996 / 18	42078,3873 ms 39447/2054
62. E1/E2 	1927 / 13	42079,1717 ms 39585/2054
63. E1/E2 	1882 / 19	42519,851 ms 39877/2052
64. E1/E2 	1955 / 12	42062,6839 ms 39598/2055
65. E1/E2 	1779 / 10	42236,7445 ms 39801/2054
66. E1/E2 	1716 / 11	42225,9209 ms 39782/2054
