0. E1/E2 	19687 / 960	556920,5759 ms 151118/1544
1. E1/E2 	11268 / 413	274053,1736 ms 149783/1545
2. E1/E2 	8490 / 228	217963,8529 ms 149253/1534
3. E1/E2 	7193 / 164	198626,9822 ms 148938/1533
4. E1/E2 	6151 / 108	181503,2525 ms 149039/1541
5. E1/E2 	5449 / 85	174362,9895 ms 148639/1529
6. E1/E2 	4961 / 39	161811,0237 ms 148896/1530
7. E1/E2 	4617 / 40	162350,7873 ms 148684/1529
8. E1/E2 	4243 / 32	159491,4352 ms 148302/1524
9. E1/E2 	3752 / 31	159735,6687 ms 148513/1540
10. E1/E2 	3581 / 25	159246,5267 ms 149842/1555
11. E1/E2 	3293 / 14	154963,8732 ms 148720/1543
12. E1/E2 	3142 / 17	155424,0317 ms 148784/1542
13. E1/E2 	2922 / 13	154177,2402 ms 148219/1534
14. E1/E2 	2719 / 4	152132,5088 ms 149285/1548
15. E1/E2 	2612 / 5	151853,2654 ms 148590/1542
16. E1/E2 	2359 / 3	151335,7728 ms 148841/1545
17. E1/E2 	2295 / 5	152409,7968 ms 149095/1544
18. E1/E2 	2143 / 8	153649,3527 ms 149172/1544
19. E1/E2 	2032 / 2	151294,5545 ms 148860/1543
20. E1/E2 	1905 / 5	152201,8862 ms 148871/1541
21. E1/E2 	1879 / 0	158413,6266 ms 156568/1614
22. E1/E2 	1720 / 0	160163,2327 ms 158305/1629
23. E1/E2 	1606 / 1	160500,5878 ms 158198/1644
24. E1/E2 	1471 / 0	159456,3933 ms 157597/1639
25. E1/E2 	1492 / 1	162933,549 ms 160731/1675
26. E1/E2 	1301 / 1	163385,0979 ms 161197/1680
27. E1/E2 	1213 / 0	161323,59 ms 159453/1657
28. E1/E2 	1200 / 0	161259,7224 ms 159397/1653
29. E1/E2 	1229 / 0	160170,4561 ms 158316/1645
30. E1/E2 	1123 / 0	163736,5956 ms 161837/1687
31. E1/E2 	956 / 0	162830,2437 ms 160949/1674
32. E1/E2 	909 / 1	161013,7353 ms 158742/1654
33. E1/E2 	875 / 0	163107,5412 ms 161230/1677
34. E1/E2 	906 / 1	160281,0979 ms 158016/1641
35. E1/E2 	781 / 0	164312,6079 ms 162444/1675
36. E1/E2 	811 / 1	167151,2796 ms 164811/1722
37. E1/E2 	757 / 0	167830,9379 ms 165919/1714
38. E1/E2 	707 / 0	168280,1837 ms 166351/1734
39. E1/E2 	753 / 1	174420,7173 ms 171974/1774
40. E1/E2 	660 / 0	166312,5587 ms 164390/1725
41. E1/E2 	633 / 0	162338,7447 ms 160471/1681
42. E1/E2 	504 / 0	161915,0296 ms 160061/1673
43. E1/E2 	470 / 0	162922,378 ms 161045/1692
44. E1/E2 	408 / 0	163538,6471 ms 161660/1697
45. E1/E2 	417 / 0	166973,9031 ms 165056/1733
46. E1/E2 	368 / 0	167219,2152 ms 165328/1711
47. E1/E2 	274 / 0	165018,2368 ms 163160/1683
48. E1/E2 	279 / 0	166138,1826 ms 164248/1710
49. E1/E2 	199 / 0	167046,0622 ms 165147/1722
50. E1/E2 	218 / 0	164518,5014 ms 162639/1708
51. E1/E2 	266 / 0	164338,8324 ms 162464/1702
52. E1/E2 	224 / 0	167887,7633 ms 165963/1746
53. E1/E2 	180 / 0	165335,3269 ms 163456/1705
54. E1/E2 	155 / 0	165887,1694 ms 163983/1729
55. E1/E2 	176 / 0	169823,8442 ms 167876/1766
56. E1/E2 	202 / 0	157919,8988 ms 156134/1628
57. E1/E2 	102 / 0	160505,1777 ms 158704/1641
58. E1/E2 	150 / 0	158326,2413 ms 156554/1614
59. E1/E2 	179 / 0	159425,2831 ms 157615/1649
60. E1/E2 	108 / 0	156504,8727 ms 154751/1600
61. E1/E2 	89 / 0	156952,2365 ms 155186/1608
62. E1/E2 	98 / 0	156171,6414 ms 154417/1595
63. E1/E2 	123 / 0	160357,4677 ms 158535/1657
64. E1/E2 	117 / 0	160259,4848 ms 158447/1649
65. E1/E2 	151 / 0	163712,2034 ms 161844/1698
66. E1/E2 	139 / 0	160538,3833 ms 158728/1643
67. E1/E2 	113 / 0	161477,989 ms 159644/1668
68. E1/E2 	47 / 0	157951,3029 ms 156175/1618
69. E1/E2 	102 / 0	164209,5891 ms 162328/1712
70. E1/E2 	83 / 0	162183,4597 ms 160345/1676
71. E1/E2 	46 / 0	159402,3005 ms 157642/1611
72. E1/E2 	52 / 0	154201,0102 ms 152470/1578
73. E1/E2 	71 / 0	151412,1106 ms 149717/1547
74. E1/E2 	75 / 0	155804,5797 ms 154054/1598
75. E1/E2 	23 / 0	157809,9837 ms 156052/1604
76. E1/E2 	52 / 0	159232,9293 ms 157446/1628
77. E1/E2 	3 / 0	157504,4367 ms 155745/1605
78. E1/E2 	0 / 0	159280,3816 ms 157493/1625
	FullTime = 13334650,5277 ms 
