0. E1/E2 	19623 / 635	176278,1346 ms 37624/521
1. E1/E2 	12783 / 368	92681,1733 ms 37965/523
2. E1/E2 	10428 / 254	57999,1906 ms 27291/401
3. E1/E2 	9073 / 200	42718,1991 ms 17712/304
4. E1/E2 	8224 / 147	37143,0415 ms 18393/316
5. E1/E2 	7568 / 135	26192,4046 ms 17168/296
6. E1/E2 	6895 / 109	23875,0163 ms 17223/297
7. E1/E2 	6596 / 79	22070,4444 ms 17223/299
8. E1/E2 	6099 / 74	24284,9662 ms 17584/308
9. E1/E2 	5658 / 51	20791,6279 ms 16934/298
10. E1/E2 	5190 / 52	20228,5987 ms 17029/298
11. E1/E2 	5053 / 32	20152,0425 ms 17549/313
12. E1/E2 	4688 / 31	19806,4855 ms 17476/313
13. E1/E2 	4617 / 39	21162,2145 ms 17062/303
14. E1/E2 	4294 / 27	19024,3367 ms 17245/308
15. E1/E2 	4075 / 28	19796,9068 ms 17594/313
16. E1/E2 	4104 / 30	20538,0518 ms 17111/307
17. E1/E2 	3597 / 13	18506,9566 ms 17415/311
18. E1/E2 	3349 / 11	18441,3751 ms 17340/315
19. E1/E2 	3517 / 25	18855,851 ms 17450/316
20. E1/E2 	3308 / 19	19412,8273 ms 17693/316
21. E1/E2 	2977 / 8	18427,3854 ms 17375/317
22. E1/E2 	3073 / 8	18160,3541 ms 17433/314
23. E1/E2 	2809 / 8	18100,3227 ms 17357/314
24. E1/E2 	2448 / 5	18326,2414 ms 17532/317
25. E1/E2 	2487 / 4	17905,2781 ms 17104/314
26. E1/E2 	2304 / 4	17833,6294 ms 17281/316
27. E1/E2 	2227 / 3	18314,1985 ms 17798/319
28. E1/E2 	2211 / 2	17489,9831 ms 17012/313
29. E1/E2 	2036 / 3	17717,6832 ms 16961/311
30. E1/E2 	1945 / 4	17934,0506 ms 17402/315
31. E1/E2 	1999 / 1	17507,2153 ms 17074/312
32. E1/E2 	1795 / 0	17277,8259 ms 16888/307
33. E1/E2 	1669 / 3	18196,5415 ms 17457/316
34. E1/E2 	1848 / 1	18151,1502 ms 17641/319
35. E1/E2 	1567 / 2	17603,6869 ms 17147/311
36. E1/E2 	1520 / 0	17473,323 ms 17088/307
37. E1/E2 	1335 / 2	18073,0952 ms 17536/318
38. E1/E2 	1134 / 2	17827,2165 ms 17214/312
39. E1/E2 	1250 / 1	17396,6493 ms 16982/306
40. E1/E2 	1637 / 0	17438,0715 ms 17050/308
41. E1/E2 	1089 / 1	17959,0779 ms 17529/318
42. E1/E2 	1341 / 0	17478,4399 ms 17087/315
43. E1/E2 	1121 / 0	17397,2343 ms 17016/308
44. E1/E2 	811 / 1	17438,2555 ms 17018/309
45. E1/E2 	1191 / 1	17493,5904 ms 17075/312
46. E1/E2 	772 / 0	17943,9135 ms 17558/318
47. E1/E2 	809 / 0	17718,3248 ms 17334/316
48. E1/E2 	679 / 0	17371,103 ms 16998/308
49. E1/E2 	693 / 1	17423,8237 ms 17014/307
50. E1/E2 	685 / 1	17557,7345 ms 17141/310
51. E1/E2 	478 / 1	17781,7254 ms 17366/314
52. E1/E2 	854 / 0	17688,1753 ms 17305/315
53. E1/E2 	524 / 0	17552,7637 ms 17179/310
54. E1/E2 	551 / 0	17476,4037 ms 17103/309
55. E1/E2 	488 / 0	17228,7461 ms 16862/305
56. E1/E2 	677 / 0	17630,5105 ms 17254/311
57. E1/E2 	598 / 0	17716,684 ms 17335/316
58. E1/E2 	626 / 0	17231,1832 ms 16859/308
59. E1/E2 	279 / 0	20780,2257 ms 20364/343
60. E1/E2 	410 / 0	37838,3496 ms 37188/516
61. E1/E2 	576 / 0	37942,7612 ms 37266/524
62. E1/E2 	498 / 0	34065,2756 ms 33459/476
63. E1/E2 	314 / 0	20010,8654 ms 19603/342
64. E1/E2 	251 / 0	21305,2148 ms 20874/362
65. E1/E2 	243 / 0	18565,3664 ms 18178/326
66. E1/E2 	176 / 0	17459,5544 ms 17094/309
67. E1/E2 	262 / 0	18224,1775 ms 17845/317
68. E1/E2 	188 / 0	17292,7733 ms 16930/306
69. E1/E2 	294 / 0	18665,8178 ms 18276/326
70. E1/E2 	343 / 0	19999,4108 ms 19585/346
71. E1/E2 	217 / 0	18234,4461 ms 17850/321
72. E1/E2 	215 / 0	23761,5966 ms 23306/374
73. E1/E2 	135 / 0	38485,1146 ms 37844/531
74. E1/E2 	179 / 0	37475,2744 ms 36849/515
75. E1/E2 	394 / 0	37632,3422 ms 36984/513
76. E1/E2 	247 / 0	37353,4875 ms 36732/505
77. E1/E2 	108 / 0	37529,636 ms 36910/515
78. E1/E2 	99 / 0	37385,1447 ms 36763/518
79. E1/E2 	126 / 0	37723,169 ms 37084/528
80. E1/E2 	217 / 0	39114,0722 ms 38448/548
81. E1/E2 	91 / 0	42019,9209 ms 41302/602
82. E1/E2 	103 / 0	41040,4147 ms 40338/586
83. E1/E2 	80 / 0	47577,3369 ms 46711/743
84. E1/E2 	174 / 0	42509,078 ms 41751/634
85. E1/E2 	179 / 0	41073,0491 ms 40362/593
86. E1/E2 	137 / 0	42225,0892 ms 41491/620
87. E1/E2 	117 / 0	41433,5604 ms 40699/618
88. E1/E2 	119 / 0	40636,0908 ms 39920/602
89. E1/E2 	82 / 0	40771,505 ms 40054/609
90. E1/E2 	46 / 0	39239,9195 ms 38577/563
91. E1/E2 	24 / 0	36942,1202 ms 36338/508
92. E1/E2 	94 / 0	36808,6708 ms 36193/512
93. E1/E2 	102 / 0	36648,4963 ms 36030/513
94. E1/E2 	82 / 0	36634,0114 ms 36021/511
95. E1/E2 	75 / 0	36279,5027 ms 35682/498
96. E1/E2 	33 / 0	36498,6611 ms 35908/496
97. E1/E2 	30 / 0	36963,2441 ms 36349/515
98. E1/E2 	65 / 0	36631,133 ms 36023/508
99. E1/E2 	12 / 0	37039,0475 ms 36429/515
100. E1/E2 	52 / 0	36755,2439 ms 36143/513
101. E1/E2 	22 / 0	36517,0189 ms 35924/499
102. E1/E2 	30 / 0	36459,6645 ms 35866/498
103. E1/E2 	6 / 0	36847,8235 ms 36234/516
104. E1/E2 	12 / 0	36687,595 ms 36086/506
105. E1/E2 	38 / 0	36529,0901 ms 35920/507
106. E1/E2 	14 / 0	36574,2801 ms 35983/496
107. E1/E2 	10 / 0	36626,8423 ms 36029/503
108. E1/E2 	10 / 0	36431,2915 ms 35834/504
109. E1/E2 	12 / 0	36452,0405 ms 35863/497
110. E1/E2 	52 / 0	36701,0333 ms 36099/502
111. E1/E2 	14 / 0	36632,1607 ms 36025/511
112. E1/E2 	78 / 0	36502,6064 ms 35894/506
113. E1/E2 	66 / 0	36795,627 ms 36178/514
114. E1/E2 	27 / 0	36393,8528 ms 35801/498
115. E1/E2 	62 / 0	36595,2287 ms 36000/498
116. E1/E2 	14 / 0	36906,6853 ms 36299/512
117. E1/E2 	24 / 0	36581,6584 ms 35979/507
