0. E1/E2 	18888 / 711	148630,413 ms 35275/520
1. E1/E2 	11448 / 319	71424,9767 ms 34076/508
2. E1/E2 	8758 / 189	52789,8215 ms 34436/518
3. E1/E2 	7401 / 142	52847,0767 ms 33625/513
4. E1/E2 	6519 / 89	42474,7484 ms 33327/505
5. E1/E2 	5845 / 68	43219,3516 ms 33444/515
6. E1/E2 	5327 / 48	38305,6616 ms 33309/510
7. E1/E2 	4926 / 46	37998,4272 ms 33009/507
8. E1/E2 	4428 / 39	39362,8981 ms 33135/514
9. E1/E2 	4264 / 23	35876,4493 ms 33264/511
10. E1/E2 	3865 / 16	36244,9661 ms 33368/504
11. E1/E2 	3530 / 12	34478,5706 ms 32954/505
12. E1/E2 	3218 / 6	34124,8391 ms 32930/507
13. E1/E2 	3051 / 10	35201,1054 ms 32961/505
14. E1/E2 	2772 / 13	34759,2951 ms 32771/498
15. E1/E2 	2752 / 7	34481,56 ms 33123/504
16. E1/E2 	2671 / 3	33867,1953 ms 32814/504
17. E1/E2 	2387 / 2	33817,0628 ms 33064/506
18. E1/E2 	2387 / 4	34185,7976 ms 33258/507
19. E1/E2 	2168 / 1	33608,5769 ms 32905/506
20. E1/E2 	1976 / 0	33354,8451 ms 32739/501
21. E1/E2 	1675 / 1	33892,2757 ms 33208/505
22. E1/E2 	1624 / 3	33955,5671 ms 32906/505
23. E1/E2 	1693 / 2	33523,1456 ms 32795/501
24. E1/E2 	1413 / 0	33574,1706 ms 32963/505
25. E1/E2 	1361 / 0	33333,583 ms 32725/505
26. E1/E2 	1224 / 0	33660,6002 ms 33054/506
27. E1/E2 	1095 / 0	33710,2112 ms 33107/506
28. E1/E2 	1069 / 0	33298,4126 ms 32699/503
29. E1/E2 	967 / 0	33300,399 ms 32704/502
30. E1/E2 	1061 / 0	33574,7786 ms 32967/509
31. E1/E2 	940 / 0	33559,4978 ms 32952/511
32. E1/E2 	969 / 0	33435,5681 ms 32831/508
33. E1/E2 	836 / 0	33371,6683 ms 32771/506
34. E1/E2 	640 / 0	33395,7202 ms 32801/506
35. E1/E2 	564 / 0	33433,1956 ms 32843/503
36. E1/E2 	594 / 0	33360,8244 ms 32767/506
37. E1/E2 	561 / 0	33363,4464 ms 32769/508
38. E1/E2 	566 / 0	33317,7341 ms 32727/504
39. E1/E2 	426 / 0	33271,2505 ms 32683/504
40. E1/E2 	426 / 0	33393,6101 ms 32805/504
41. E1/E2 	419 / 0	33245,5238 ms 32657/504
42. E1/E2 	290 / 0	33313,8876 ms 32732/500
43. E1/E2 	210 / 0	33789,0489 ms 33201/508
44. E1/E2 	335 / 0	34020,3008 ms 33424/512
45. E1/E2 	203 / 0	33588,0301 ms 33004/504
46. E1/E2 	152 / 0	33734,5984 ms 33147/510
47. E1/E2 	73 / 0	33633,599 ms 33045/511
48. E1/E2 	106 / 0	33556,813 ms 32973/506
49. E1/E2 	223 / 0	33455,1064 ms 32867/508
50. E1/E2 	213 / 0	33545,3468 ms 32959/507
51. E1/E2 	148 / 0	33747,6052 ms 33159/508
52. E1/E2 	73 / 0	34912,7717 ms 34311/521
53. E1/E2 	72 / 0	34337,7092 ms 33742/515
54. E1/E2 	67 / 0	33618,2254 ms 33034/507
55. E1/E2 	182 / 0	33885,1061 ms 33293/511
56. E1/E2 	119 / 0	33798,5051 ms 33207/512
57. E1/E2 	145 / 0	33567,2798 ms 32982/506
58. E1/E2 	191 / 0	33729,7319 ms 33141/509
59. E1/E2 	80 / 0	33426,454 ms 32847/501
60. E1/E2 	105 / 0	33532,8569 ms 32950/504
61. E1/E2 	50 / 0	33413,3939 ms 32832/505
62. E1/E2 	71 / 0	34124,7112 ms 33534/510
63. E1/E2 	31 / 0	33264,0284 ms 32684/503
64. E1/E2 	2 / 0	33510,0816 ms 32925/508
65. E1/E2 	21 / 0	33523,2325 ms 32941/505
66. E1/E2 	0 / 0	33442,1176 ms 32859/507
	FullTime = 2507149,5482 ms 
