0. E1/E2 	19708 / 1053	112378,9497 ms 21378/348
1. E1/E2 	11946 / 531	56907,8905 ms 22248/355
2. E1/E2 	9466 / 351	44613,0479 ms 22470/364
3. E1/E2 	8143 / 236	37314,2244 ms 22402/365
4. E1/E2 	7044 / 186	33909,7473 ms 22202/361
5. E1/E2 	6622 / 174	33202,3567 ms 22121/360
6. E1/E2 	6109 / 123	30247,1732 ms 22383/359
7. E1/E2 	5714 / 115	29621,417 ms 22269/361
8. E1/E2 	5375 / 93	28435,2681 ms 22055/354
9. E1/E2 	5045 / 86	28202,5249 ms 22225/365
10. E1/E2 	4846 / 62	26883,5754 ms 22183/366
11. E1/E2 	4585 / 51	26192,5598 ms 22180/366
12. E1/E2 	4308 / 59	26807,7728 ms 22365/364
13. E1/E2 	4209 / 39	25698,5663 ms 22587/366
14. E1/E2 	3967 / 32	25292,1974 ms 22502/367
15. E1/E2 	3687 / 33	25261,4323 ms 22573/369
16. E1/E2 	3544 / 25	24518,3991 ms 22179/363
17. E1/E2 	3547 / 26	25027,4201 ms 22692/371
18. E1/E2 	3175 / 23	24892,2507 ms 22672/371
19. E1/E2 	3125 / 19	24253,4083 ms 22431/360
20. E1/E2 	3127 / 14	24425,8922 ms 22887/379
21. E1/E2 	2989 / 20	24191,2024 ms 22296/368
22. E1/E2 	2734 / 9	23152,618 ms 21985/359
23. E1/E2 	2689 / 14	23529,9343 ms 22018/360
24. E1/E2 	2654 / 9	23477,0138 ms 22263/362
25. E1/E2 	2549 / 3	23474,4193 ms 22635/371
26. E1/E2 	2361 / 7	23640,2561 ms 22619/371
27. E1/E2 	2268 / 9	23523,0147 ms 22284/363
28. E1/E2 	2110 / 9	23319,1221 ms 22144/362
29. E1/E2 	2141 / 6	23135,1114 ms 22158/365
30. E1/E2 	1934 / 5	23335,7598 ms 22423/372
31. E1/E2 	2003 / 2	23037,7578 ms 22308/366
32. E1/E2 	1943 / 6	22905,1203 ms 21979/359
33. E1/E2 	1674 / 6	22986,7503 ms 22039/355
34. E1/E2 	1825 / 1	22786,7571 ms 22167/355
35. E1/E2 	1823 / 1	23424,7754 ms 22790/373
36. E1/E2 	1602 / 1	23056,7319 ms 22427/371
37. E1/E2 	1515 / 2	22837,763 ms 22151/362
38. E1/E2 	1483 / 0	22481,8973 ms 21934/360
39. E1/E2 	1388 / 1	22803,6119 ms 22194/366
40. E1/E2 	1544 / 0	23046,4312 ms 22481/371
41. E1/E2 	1328 / 0	22689,9083 ms 22151/362
42. E1/E2 	1412 / 0	22880,3127 ms 22339/362
43. E1/E2 	1283 / 0	22599,692 ms 22073/357
44. E1/E2 	1271 / 0	22595,9122 ms 22067/356
45. E1/E2 	1248 / 1	23342,7822 ms 22733/373
46. E1/E2 	1146 / 1	23176,0427 ms 22564/373
47. E1/E2 	1104 / 1	23252,7312 ms 22655/378
48. E1/E2 	1058 / 2	22751,9559 ms 22126/362
49. E1/E2 	983 / 1	23290,0651 ms 22693/374
50. E1/E2 	840 / 1	23093,2603 ms 22502/369
51. E1/E2 	939 / 0	23319,5141 ms 22797/371
52. E1/E2 	910 / 0	22779,7122 ms 22272/363
53. E1/E2 	820 / 0	23227,3239 ms 22712/372
54. E1/E2 	820 / 1	22683,5202 ms 22092/363
55. E1/E2 	939 / 0	22715,8861 ms 22198/366
56. E1/E2 	809 / 0	22508,4266 ms 22005/363
57. E1/E2 	713 / 0	23298,6344 ms 22780/382
58. E1/E2 	738 / 0	22856,4954 ms 22353/366
59. E1/E2 	716 / 2	22906,6823 ms 22286/361
60. E1/E2 	696 / 0	23262,1207 ms 22756/374
61. E1/E2 	626 / 0	22873,4005 ms 22381/363
62. E1/E2 	659 / 0	22552,9518 ms 22066/356
63. E1/E2 	603 / 0	19880,3206 ms 19444/325
64. E1/E2 	576 / 0	13924,608 ms 13589/261
65. E1/E2 	516 / 1	11086,1758 ms 10764/216
66. E1/E2 	560 / 0	10874,7739 ms 10601/210
67. E1/E2 	461 / 0	10895,6933 ms 10622/210
68. E1/E2 	487 / 1	10902,8295 ms 10594/212
69. E1/E2 	535 / 0	11081,5674 ms 10802/216
70. E1/E2 	491 / 0	10809,8732 ms 10538/211
71. E1/E2 	399 / 0	10838,4775 ms 10566/211
72. E1/E2 	461 / 0	13136,4652 ms 12829/238
73. E1/E2 	463 / 0	11193,7566 ms 10919/213
74. E1/E2 	380 / 0	10704,1975 ms 10440/205
75. E1/E2 	322 / 0	10826,2165 ms 10560/207
76. E1/E2 	376 / 0	10987,2115 ms 10716/210
77. E1/E2 	342 / 0	10793,4022 ms 10527/206
78. E1/E2 	358 / 0	10885,1277 ms 10616/208
79. E1/E2 	225 / 0	10710,7191 ms 10446/207
80. E1/E2 	196 / 0	10767,4098 ms 10500/210
81. E1/E2 	399 / 0	10768,0055 ms 10500/208
82. E1/E2 	282 / 0	10635,5783 ms 10374/203
83. E1/E2 	256 / 0	10667,6996 ms 10406/204
84. E1/E2 	249 / 0	10547,3312 ms 10286/203
85. E1/E2 	351 / 0	10529,3456 ms 10269/201
86. E1/E2 	267 / 0	11226,2544 ms 10955/210
87. E1/E2 	206 / 0	11229,5477 ms 10951/217
88. E1/E2 	223 / 0	11206,8931 ms 10926/219
89. E1/E2 	168 / 0	11174,3353 ms 10897/216
90. E1/E2 	147 / 0	11340,3438 ms 11059/219
91. E1/E2 	212 / 0	11331,1846 ms 11046/223
92. E1/E2 	235 / 0	11321,8202 ms 11039/221
93. E1/E2 	240 / 0	11043,7089 ms 10769/214
94. E1/E2 	227 / 0	10760,3407 ms 10495/207
95. E1/E2 	153 / 0	10795,3844 ms 10531/206
96. E1/E2 	180 / 0	10767,9697 ms 10501/209
97. E1/E2 	136 / 0	10882,777 ms 10610/214
98. E1/E2 	159 / 0	11173,6805 ms 10890/223
99. E1/E2 	125 / 0	11150,3266 ms 10870/220
100. E1/E2 	98 / 0	10847,2006 ms 10582/208
101. E1/E2 	118 / 0	10532,2256 ms 10274/203
102. E1/E2 	74 / 0	10426,4896 ms 10172/200
103. E1/E2 	158 / 0	10418,022 ms 10161/201
104. E1/E2 	147 / 0	10409,3606 ms 10154/200
105. E1/E2 	169 / 0	10430,841 ms 10174/200
106. E1/E2 	165 / 0	10534,5801 ms 10275/203
107. E1/E2 	110 / 0	10693,5508 ms 10427/210
108. E1/E2 	145 / 0	10699,3927 ms 10432/209
109. E1/E2 	201 / 0	10870,1535 ms 10599/211
110. E1/E2 	62 / 0	11092,6586 ms 10818/216
111. E1/E2 	95 / 0	10939,8146 ms 10665/215
112. E1/E2 	168 / 0	10889,9256 ms 10620/210
113. E1/E2 	183 / 0	10946,8836 ms 10677/210
114. E1/E2 	93 / 0	11145,6112 ms 10870/215
115. E1/E2 	114 / 0	10899,9702 ms 10631/209
116. E1/E2 	148 / 0	10873,6335 ms 10602/213
117. E1/E2 	52 / 0	11180,6411 ms 10901/219
118. E1/E2 	139 / 0	11250,3271 ms 10969/221
119. E1/E2 	67 / 0	11188,5171 ms 10915/214
