AElement = 1310
	AnalyzeTime = 512875,1191 ms 
258 - 58 - 547,1539 ms
259 - 61 - 553,3692 ms
260 - 57 - 575,5863 ms
261 - 55 - 568,0521 ms
262 - 73 - 554,4497 ms
263 - 72 - 547,4943 ms
264 - 71 - 557,7203 ms
265 - 67 - 545,3358 ms
266 - 63 - 549,4611 ms
267 - 56 - 564,0135 ms
268 - 60 - 555,6434 ms
269 - 65 - 547,1475 ms
270 - 62 - 549,9836 ms
271 - 56 - 561,3982 ms
272 - 26 - 554,2514 ms
273 - 39 - 548,8931 ms
274 - 35 - 557,3489 ms
275 - 35 - 545,3014 ms
276 - 44 - 563,3519 ms
277 - 59 - 553,1096 ms
278 - 68 - 549,7415 ms
279 - 60 - 550,2057 ms
280 - 66 - 562,8706 ms
281 - 52 - 554,7934 ms
282 - 37 - 548,4956 ms
283 - 50 - 548,4115 ms
284 - 59 - 572,3331 ms
285 - 49 - 549,4406 ms
286 - 69 - 548,2812 ms
287 - 43 - 565,8318 ms
288 - 61 - 553,3146 ms
289 - 63 - 542,5309 ms
290 - 55 - 548,1973 ms
291 - 60 - 565,3535 ms
292 - 59 - 552,9956 ms
293 - 45 - 550,9112 ms
294 - 64 - 552,0558 ms
295 - 50 - 547,971 ms
296 - 56 - 550,3253 ms
297 - 45 - 547,7282 ms
298 - 56 - 569,2975 ms
299 - 79 - 548,5562 ms
300 - 51 - 548,852 ms
301 - 52 - 550,3498 ms
302 - 46 - 562,0514 ms
303 - 52 - 552,9399 ms
304 - 58 - 552,5413 ms
305 - 61 - 547,554 ms
306 - 47 - 560,127 ms
307 - 65 - 558,2142 ms
308 - 52 - 548,2476 ms
309 - 50 - 568,1134 ms
310 - 43 - 551,7793 ms
311 - 60 - 548,4558 ms
312 - 57 - 550,6052 ms
313 - 66 - 565,8617 ms
314 - 42 - 554,9499 ms
315 - 49 - 543,8772 ms
316 - 52 - 552,304 ms
317 - 56 - 562,0633 ms
318 - 49 - 552,1659 ms
319 - 60 - 547,9447 ms
320 - 49 - 549,3695 ms
321 - 56 - 553,2224 ms
322 - 64 - 566,0698 ms
323 - 51 - 551,6503 ms
324 - 47 - 545,6331 ms
325 - 38 - 565,6275 ms
326 - 38 - 553,0381 ms
327 - 42 - 554,316 ms
328 - 38 - 551,1053 ms
329 - 50 - 542,4619 ms
330 - 42 - 547,9841 ms
331 - 33 - 566,7735 ms
332 - 36 - 549,4218 ms
333 - 51 - 551,4357 ms
334 - 56 - 549,6094 ms
335 - 60 - 550,8546 ms
336 - 46 - 552,9384 ms
337 - 36 - 551,9474 ms
338 - 49 - 541,4645 ms
339 - 42 - 551,0785 ms
340 - 29 - 563,0429 ms
341 - 33 - 552,9444 ms
342 - 56 - 561,7385 ms
343 - 27 - 555,1251 ms
344 - 53 - 552,074 ms
345 - 55 - 566,024 ms
346 - 44 - 547,8882 ms
347 - 49 - 563,9149 ms
348 - 49 - 551,6911 ms
349 - 52 - 551,5353 ms
350 - 34 - 565,2717 ms
351 - 49 - 550,0994 ms
352 - 65 - 568,27 ms
353 - 62 - 553,0554 ms
354 - 42 - 545,5523 ms
355 - 52 - 562,8049 ms
356 - 39 - 555,512 ms
357 - 62 - 545,2593 ms
358 - 50 - 547,976 ms
359 - 58 - 565,542 ms
360 - 45 - 554,0651 ms
361 - 57 - 545,8553 ms
362 - 34 - 555,8968 ms
363 - 41 - 560,2909 ms
364 - 52 - 549,5626 ms
365 - 29 - 549,0412 ms
366 - 27 - 552,958 ms
367 - 12 - 557,6467 ms
368 - 27 - 540,2508 ms
369 - 37 - 564,0886 ms
370 - 52 - 552,0839 ms
371 - 49 - 550,374 ms
372 - 34 - 561,4377 ms
373 - 33 - 552,9027 ms
374 - 52 - 550,5907 ms
375 - 29 - 548,3699 ms
376 - 63 - 551,468 ms
377 - 29 - 558,4348 ms
378 - 28 - 542,5909 ms
379 - 45 - 564,867 ms
380 - 55 - 552,5635 ms
381 - 35 - 565,4561 ms
382 - 39 - 549,803 ms
383 - 26 - 547,9897 ms
384 - 38 - 569,1819 ms
385 - 45 - 551,1519 ms
386 - 29 - 547,8815 ms
387 - 38 - 548,4042 ms
388 - 36 - 550,651 ms
389 - 36 - 564,465 ms
390 - 36 - 553,4545 ms
391 - 22 - 551,5587 ms
392 - 30 - 553,8397 ms
393 - 53 - 542,3781 ms
394 - 32 - 553,4204 ms
395 - 36 - 562,8025 ms
396 - 32 - 550,2713 ms
397 - 39 - 563,8265 ms
398 - 51 - 555,3052 ms
399 - 27 - 563,3632 ms
400 - 38 - 553,342 ms
401 - 28 - 554,268 ms
402 - 32 - 542,9721 ms
403 - 16 - 563,0749 ms
404 - 32 - 561,875 ms
405 - 22 - 557,7465 ms
406 - 37 - 563,9753 ms
407 - 30 - 551,441 ms
408 - 37 - 550,7863 ms
409 - 37 - 550,7208 ms
410 - 57 - 549,011 ms
411 - 38 - 561,9407 ms
412 - 39 - 552,8867 ms
413 - 37 - 552,7063 ms
414 - 33 - 547,3385 ms
415 - 40 - 559,2974 ms
416 - 55 - 542,7141 ms
417 - 49 - 547,5645 ms
418 - 18 - 551,0315 ms
419 - 27 - 567,1017 ms
420 - 34 - 550,41 ms
421 - 22 - 548,9997 ms
422 - 24 - 553,5509 ms
423 - 27 - 556,031 ms
424 - 33 - 557,3939 ms
425 - 38 - 563,9085 ms
426 - 12 - 550,0509 ms
427 - 43 - 553,7147 ms
428 - 39 - 548,6794 ms
429 - 37 - 565,0868 ms
430 - 42 - 553,2916 ms
431 - 40 - 553,8939 ms
432 - 25 - 544,1133 ms
433 - 38 - 548,4441 ms
434 - 44 - 571,8232 ms
435 - 29 - 553,908 ms
436 - 36 - 562,6449 ms
437 - 29 - 544,1428 ms
438 - 34 - 568,7599 ms
439 - 31 - 548,2237 ms
440 - 26 - 569,2378 ms
441 - 19 - 547,3689 ms
442 - 33 - 549,2892 ms
443 - 31 - 577,5419 ms
444 - 27 - 539,1919 ms
445 - 30 - 564,5229 ms
446 - 25 - 551,7166 ms
447 - 21 - 548,5083 ms
448 - 32 - 549,5568 ms
449 - 21 - 551,335 ms
450 - 45 - 552,4867 ms
451 - 23 - 560,8497 ms
452 - 36 - 559,5758 ms
453 - 34 - 541,5799 ms
454 - 25 - 567,9727 ms
455 - 13 - 550,4625 ms
456 - 11 - 552,3908 ms
457 - 19 - 560,1544 ms
458 - 12 - 553,4333 ms
459 - 8 - 551,7077 ms
460 - 14 - 559,4064 ms
461 - 27 - 538,5055 ms
462 - 28 - 568,3442 ms
463 - 20 - 547,0243 ms
464 - 16 - 564,1894 ms
465 - 39 - 552,6912 ms
466 - 21 - 549,6844 ms
467 - 30 - 567,0474 ms
468 - 30 - 548,0828 ms
469 - 29 - 573,6861 ms
470 - 38 - 555,1671 ms
471 - 20 - 552,3911 ms
472 - 32 - 550,4584 ms
473 - 33 - 568,8152 ms
474 - 23 - 557,9535 ms
475 - 31 - 555,415 ms
476 - 20 - 552,7299 ms
477 - 17 - 562,9841 ms
478 - 17 - 553,7371 ms
479 - 19 - 548,321 ms
480 - 16 - 548,5474 ms
481 - 13 - 565,2591 ms
482 - 29 - 556,2631 ms
483 - 19 - 545,7149 ms
484 - 12 - 549,7355 ms
485 - 22 - 548,3578 ms
486 - 12 - 565,1336 ms
487 - 4 - 551,5823 ms
488 - 24 - 547,7989 ms
489 - 44 - 568,5737 ms
490 - 36 - 549,6479 ms
491 - 22 - 550,9752 ms
492 - 26 - 548,1979 ms
493 - 21 - 567,0334 ms
494 - 25 - 550,8323 ms
495 - 25 - 565,4897 ms
496 - 15 - 565,9577 ms
497 - 9 - 552,1563 ms
498 - 16 - 554,5771 ms
499 - 13 - 543,1756 ms
500 - 34 - 550,2831 ms
501 - 18 - 567,0408 ms
502 - 12 - 553,7043 ms
503 - 12 - 544,7162 ms
504 - 30 - 569,2509 ms
505 - 36 - 549,4477 ms
506 - 24 - 549,0688 ms
507 - 27 - 558,5962 ms
508 - 22 - 554,6912 ms
509 - 28 - 551,9556 ms
510 - 27 - 548,1242 ms
511 - 28 - 568,48 ms
512 - 10 - 555,0057 ms
513 - 20 - 542,1042 ms
514 - 20 - 550,673 ms
515 - 26 - 562,0134 ms
516 - 27 - 537,397 ms
517 - 16 - 551,1188 ms
518 - 23 - 567,2076 ms
519 - 21 - 549,3798 ms
520 - 17 - 550,0134 ms
521 - 20 - 550,5506 ms
522 - 44 - 566,566 ms
523 - 31 - 549,6204 ms
524 - 28 - 567,7431 ms
525 - 14 - 548,4149 ms
526 - 4 - 562,0238 ms
527 - 14 - 551,076 ms
528 - 6 - 562,7791 ms
529 - 10 - 554,374 ms
530 - 8 - 535,4048 ms
531 - 29 - 565,5478 ms
532 - 25 - 556,328 ms
533 - 15 - 550,8741 ms
534 - 6 - 557,5562 ms
535 - 4 - 556,163 ms
536 - 21 - 552,4425 ms
537 - 19 - 559,2465 ms
538 - 5 - 549,1524 ms
539 - 19 - 550,4506 ms
540 - 22 - 563,0938 ms
541 - 20 - 552,1934 ms
542 - 34 - 562,8775 ms
543 - 23 - 557,3363 ms
544 - 24 - 543,8096 ms
545 - 20 - 565,1216 ms
546 - 13 - 551,2894 ms
547 - 12 - 550,3271 ms
548 - 33 - 552,1267 ms
549 - 24 - 546,5406 ms
550 - 26 - 549,1083 ms
551 - 19 - 564,5397 ms
552 - 18 - 552,5781 ms
553 - 16 - 547,9505 ms
554 - 13 - 558,0164 ms
555 - 28 - 552,4381 ms
556 - 17 - 553,1995 ms
557 - 0 - 537,5137 ms
	FullTime = 919578,2252 ms 
