	0,5638	0,0745	0,4983	0,5106	0,5333	0,5994	0,6761
	0,6482	0,1097	0,5178	0,5628	0,6322	0,7167	0,8150
	0,6603	0,1111	0,5233	0,5733	0,6472	0,7339	0,8267
	0,6616	0,1110	0,5239	0,5750	0,6489	0,7356	0,8278
	0,6631	0,1109	0,5256	0,5767	0,6511	0,7372	0,8283
	0,6642	0,1107	0,5267	0,5783	0,6528	0,7394	0,8289
	0,6647	0,1108	0,5267	0,5789	0,6528	0,7400	0,8294
	0,6650	0,1107	0,5272	0,5789	0,6533	0,7400	0,8294
	0,6652	0,1107	0,5272	0,5789	0,6539	0,7400	0,8289
	0,6652	0,1107	0,5272	0,5789	0,6539	0,7406	0,8294
	0,6654	0,1108	0,5272	0,5789	0,6539	0,7411	0,8289
	0,6654	0,1108	0,5272	0,5789	0,6539	0,7411	0,8294
	0,6655	0,1109	0,5267	0,5789	0,6539	0,7417	0,8294
	0,6656	0,1109	0,5272	0,5789	0,6539	0,7417	0,8294
	0,6655	0,1109	0,5272	0,5789	0,6539	0,7411	0,8294
	0,6655	0,1109	0,5272	0,5789	0,6539	0,7411	0,8300
	0,6656	0,1109	0,5272	0,5789	0,6539	0,7411	0,8294
	0,6655	0,1109	0,5267	0,5789	0,6539	0,7417	0,8300
	0,6656	0,1109	0,5272	0,5789	0,6544	0,7417	0,8294
	0,6657	0,1110	0,5272	0,5789	0,6544	0,7417	0,8294
	0,6656	0,1109	0,5267	0,5794	0,6544	0,7417	0,8294
