0 - 2850 - 28764,5449 ms
1 - 1564 - 385,0381 ms
2 - 1246 - 366,0892 ms
3 - 1071 - 367,6639 ms
4 - 985 - 384,2724 ms
5 - 953 - 365,7481 ms
6 - 887 - 363,4975 ms
7 - 855 - 369,9072 ms
8 - 803 - 386,5411 ms
9 - 725 - 362,6079 ms
10 - 691 - 367,0108 ms
11 - 715 - 381,439 ms
12 - 671 - 374,6452 ms
13 - 634 - 358,7632 ms
14 - 624 - 381,5143 ms
15 - 611 - 368,4901 ms
16 - 585 - 376,2459 ms
17 - 585 - 357,2384 ms
18 - 533 - 386,8434 ms
19 - 542 - 360,227 ms
20 - 568 - 380,2163 ms
21 - 537 - 353,1319 ms
22 - 509 - 383,0218 ms
23 - 505 - 365,0346 ms
24 - 508 - 372,064 ms
25 - 520 - 362,6744 ms
26 - 495 - 372,955 ms
27 - 478 - 358,0594 ms
28 - 490 - 379,7261 ms
29 - 456 - 355,7643 ms
30 - 475 - 383,8026 ms
31 - 489 - 364,9286 ms
32 - 463 - 376,8762 ms
33 - 457 - 357,2835 ms
34 - 416 - 383,1215 ms
35 - 452 - 366,1215 ms
36 - 441 - 384,7392 ms
37 - 407 - 365,8085 ms
38 - 385 - 364,5949 ms
39 - 405 - 367,9764 ms
40 - 391 - 368,9897 ms
41 - 406 - 378,8406 ms
42 - 385 - 368,7137 ms
43 - 371 - 365,5156 ms
44 - 372 - 368,0045 ms
45 - 379 - 366,4347 ms
46 - 356 - 366,3058 ms
47 - 377 - 382,4956 ms
48 - 380 - 363,5526 ms
49 - 360 - 368,1486 ms
50 - 359 - 365,5269 ms
51 - 361 - 365,9366 ms
52 - 348 - 367,9728 ms
53 - 338 - 380,9473 ms
54 - 340 - 374,0645 ms
55 - 338 - 372,769 ms
56 - 328 - 371,1173 ms
57 - 346 - 368,3674 ms
58 - 337 - 373,965 ms
59 - 322 - 355,6789 ms
60 - 347 - 384,198 ms
61 - 290 - 362,9567 ms
62 - 307 - 386,4719 ms
63 - 326 - 364,8491 ms
64 - 296 - 367,4605 ms
65 - 331 - 380,0833 ms
66 - 319 - 367,8995 ms
67 - 321 - 372,2637 ms
68 - 284 - 360,5265 ms
69 - 288 - 378,0372 ms
70 - 313 - 356,9108 ms
71 - 322 - 366,8853 ms
72 - 314 - 382,0178 ms
73 - 286 - 364,5737 ms
74 - 283 - 379,3362 ms
75 - 285 - 354,7938 ms
76 - 273 - 381,3184 ms
77 - 277 - 368,1152 ms
78 - 264 - 368,8654 ms
79 - 285 - 364,1262 ms
80 - 297 - 376,3368 ms
81 - 315 - 358,9368 ms
82 - 286 - 380,6936 ms
83 - 267 - 369,1711 ms
84 - 278 - 378,4611 ms
85 - 288 - 358,8843 ms
86 - 262 - 379,5436 ms
87 - 271 - 365,3542 ms
88 - 236 - 368,534 ms
89 - 250 - 367,1838 ms
90 - 266 - 364,9824 ms
91 - 247 - 384,1939 ms
92 - 257 - 365,7041 ms
93 - 246 - 372,2135 ms
94 - 224 - 362,2101 ms
95 - 282 - 382,6769 ms
96 - 255 - 364,1877 ms
97 - 244 - 371,3259 ms
98 - 225 - 363,0226 ms
99 - 272 - 371,3688 ms
100 - 260 - 362,1939 ms
101 - 258 - 369,8217 ms
102 - 261 - 363,3481 ms
103 - 219 - 363,3672 ms
104 - 254 - 385,3753 ms
105 - 236 - 371,4992 ms
106 - 247 - 361,1193 ms
107 - 227 - 382,3668 ms
108 - 237 - 368,199 ms
109 - 215 - 364,6425 ms
110 - 222 - 377,2431 ms
111 - 226 - 373,6689 ms
112 - 227 - 370,4164 ms
113 - 258 - 360,0222 ms
114 - 230 - 376,4277 ms
115 - 237 - 355,8971 ms
116 - 208 - 381,173 ms
117 - 208 - 368,0341 ms
118 - 217 - 369,5834 ms
119 - 209 - 370,9135 ms
120 - 211 - 370,8451 ms
121 - 183 - 352,9401 ms
122 - 206 - 381,4032 ms
123 - 218 - 368,1208 ms
124 - 203 - 380,5369 ms
125 - 206 - 354,0905 ms
126 - 207 - 385,1278 ms
127 - 225 - 364,3668 ms
128 - 214 - 369,3937 ms
129 - 196 - 362,9718 ms
130 - 180 - 368,8596 ms
131 - 198 - 378,0298 ms
132 - 217 - 357,0403 ms
133 - 174 - 365,5597 ms
134 - 172 - 381,5962 ms
135 - 178 - 373,1572 ms
136 - 190 - 358,3811 ms
137 - 236 - 381,988 ms
138 - 194 - 367,5656 ms
139 - 165 - 369,5971 ms
140 - 169 - 372,8333 ms
141 - 185 - 359,5631 ms
142 - 175 - 380,2182 ms
143 - 182 - 354,0942 ms
144 - 186 - 383,2181 ms
145 - 176 - 365,5053 ms
146 - 176 - 367,6906 ms
147 - 157 - 366,9926 ms
148 - 189 - 375,6638 ms
149 - 183 - 371,1498 ms
150 - 144 - 372,2141 ms
151 - 205 - 363,5626 ms
152 - 195 - 374,5981 ms
153 - 182 - 358,2231 ms
154 - 159 - 383,7795 ms
155 - 173 - 365,9846 ms
156 - 191 - 373,6006 ms
157 - 161 - 358,7912 ms
158 - 156 - 376,1847 ms
159 - 160 - 356,5368 ms
160 - 173 - 368,7838 ms
161 - 143 - 383,1599 ms
162 - 146 - 363,7221 ms
163 - 188 - 368,4789 ms
164 - 178 - 365,7996 ms
165 - 137 - 383,1886 ms
166 - 160 - 390,5878 ms
167 - 158 - 375,9225 ms
168 - 176 - 367,6026 ms
169 - 178 - 366,9944 ms
170 - 177 - 376,0546 ms
171 - 164 - 355,3673 ms
172 - 147 - 367,3522 ms
173 - 162 - 381,3439 ms
174 - 134 - 370,372 ms
175 - 171 - 363,7093 ms
176 - 161 - 367,8333 ms
177 - 175 - 364,7424 ms
178 - 137 - 373,5129 ms
179 - 147 - 363,1772 ms
180 - 187 - 365,0777 ms
181 - 159 - 383,8309 ms
182 - 141 - 364,3379 ms
183 - 154 - 373,9802 ms
184 - 158 - 360,1361 ms
185 - 167 - 364,2706 ms
186 - 155 - 388,2692 ms
187 - 127 - 361,3271 ms
188 - 151 - 371,3092 ms
189 - 151 - 363,3691 ms
190 - 155 - 371,9876 ms
191 - 132 - 360,3039 ms
192 - 145 - 374,9969 ms
193 - 144 - 357,3651 ms
194 - 106 - 368,8356 ms
195 - 140 - 367,5755 ms
196 - 134 - 367,1106 ms
197 - 123 - 363,552 ms
198 - 143 - 369,2689 ms
199 - 146 - 363,7452 ms
200 - 163 - 378,3792 ms
201 - 126 - 355,9849 ms
202 - 159 - 382,0831 ms
203 - 138 - 366,9057 ms
204 - 171 - 368,2456 ms
205 - 157 - 366,7413 ms
206 - 145 - 367,1716 ms
207 - 145 - 367,24 ms
208 - 118 - 380,1082 ms
209 - 152 - 367,9402 ms
210 - 135 - 368,2491 ms
211 - 129 - 364,9675 ms
212 - 126 - 366,463 ms
213 - 155 - 367,1487 ms
214 - 137 - 366,4384 ms
215 - 125 - 366,5902 ms
216 - 132 - 369,7132 ms
217 - 122 - 378,4006 ms
218 - 106 - 368,1598 ms
219 - 125 - 368,0056 ms
220 - 111 - 378,7511 ms
221 - 131 - 367,4663 ms
222 - 135 - 369,5364 ms
223 - 150 - 363,4334 ms
224 - 135 - 379,4908 ms
225 - 119 - 353,2674 ms
226 - 150 - 382,2311 ms
227 - 122 - 372,5818 ms
228 - 120 - 363,6849 ms
229 - 144 - 367,4353 ms
230 - 135 - 365,0827 ms
231 - 116 - 378,3418 ms
232 - 107 - 355,2375 ms
233 - 121 - 381,6906 ms
234 - 126 - 351,4371 ms
235 - 113 - 384,0216 ms
236 - 113 - 361,1881 ms
237 - 105 - 381,7241 ms
238 - 124 - 354,3795 ms
239 - 115 - 369,2475 ms
240 - 125 - 380,2688 ms
241 - 110 - 366,8189 ms
242 - 125 - 373,1781 ms
243 - 113 - 358,0076 ms
244 - 118 - 369,3819 ms
245 - 124 - 380,6748 ms
246 - 102 - 367,4845 ms
247 - 117 - 365,9324 ms
248 - 101 - 379,0639 ms
249 - 129 - 354,229 ms
250 - 114 - 368,3304 ms
251 - 106 - 367,0871 ms
252 - 100 - 369,5679 ms
253 - 131 - 362,6303 ms
254 - 101 - 381,1018 ms
255 - 108 - 366,584 ms
256 - 93 - 369,8194 ms
257 - 125 - 364,6831 ms
258 - 120 - 372,3358 ms
259 - 110 - 360,6979 ms
260 - 96 - 368,5127 ms
261 - 116 - 383,8489 ms
262 - 132 - 365,7963 ms
263 - 110 - 372,9908 ms
264 - 94 - 358,6918 ms
265 - 95 - 383,6935 ms
266 - 113 - 366,0749 ms
267 - 104 - 367,7508 ms
268 - 87 - 366,3025 ms
269 - 133 - 376,4787 ms
270 - 124 - 367,8335 ms
271 - 81 - 355,2051 ms
272 - 100 - 384,3528 ms
273 - 117 - 366,0415 ms
274 - 111 - 375,1058 ms
275 - 125 - 356,1627 ms
276 - 96 - 384,2548 ms
277 - 111 - 366,337 ms
278 - 103 - 373,7984 ms
279 - 120 - 355,6788 ms
280 - 110 - 382,2485 ms
281 - 82 - 366,7116 ms
282 - 83 - 369,4808 ms
283 - 96 - 363,9045 ms
284 - 124 - 368,198 ms
285 - 122 - 359,7549 ms
286 - 120 - 374,0366 ms
287 - 125 - 366,2247 ms
288 - 104 - 366,9387 ms
289 - 83 - 381,4093 ms
290 - 96 - 366,5252 ms
291 - 80 - 368,6806 ms
292 - 79 - 364,7887 ms
293 - 92 - 379,1979 ms
294 - 116 - 355,0186 ms
295 - 86 - 383,1528 ms
296 - 106 - 365,6852 ms
297 - 90 - 368,1082 ms
298 - 106 - 367,5389 ms
299 - 109 - 366,3306 ms
300 - 89 - 365,6561 ms
301 - 77 - 383,9507 ms
302 - 83 - 359,1264 ms
303 - 81 - 374,6529 ms
304 - 83 - 377,1021 ms
305 - 95 - 354,4277 ms
306 - 95 - 379,8788 ms
307 - 82 - 370,4751 ms
308 - 91 - 365,9999 ms
309 - 92 - 367,8926 ms
310 - 92 - 365,6561 ms
311 - 108 - 367,6071 ms
312 - 100 - 364,5354 ms
313 - 74 - 376,4959 ms
314 - 86 - 356,7872 ms
315 - 81 - 384,1574 ms
316 - 76 - 365,7319 ms
317 - 89 - 370,6184 ms
318 - 72 - 364,0234 ms
319 - 104 - 366,0205 ms
320 - 89 - 380,4174 ms
321 - 88 - 368,8404 ms
322 - 90 - 369,7639 ms
323 - 94 - 363,4151 ms
324 - 73 - 365,9171 ms
325 - 70 - 369,4475 ms
326 - 65 - 368,42 ms
327 - 68 - 379,6002 ms
328 - 77 - 371,1359 ms
329 - 68 - 360,7416 ms
330 - 57 - 376,3466 ms
331 - 76 - 373,5829 ms
332 - 75 - 374,3915 ms
333 - 113 - 359,1806 ms
334 - 111 - 387,4179 ms
335 - 95 - 374,569 ms
336 - 71 - 373,6962 ms
337 - 87 - 361,6047 ms
338 - 97 - 380,6386 ms
339 - 70 - 353,5125 ms
340 - 73 - 383,1602 ms
341 - 85 - 365,6092 ms
342 - 84 - 386,6069 ms
343 - 57 - 369,9526 ms
344 - 71 - 360,8814 ms
345 - 70 - 379,4632 ms
346 - 89 - 353,9361 ms
347 - 82 - 380,3241 ms
348 - 75 - 353,2625 ms
349 - 54 - 367,5297 ms
350 - 72 - 381,3083 ms
351 - 81 - 368,1403 ms
352 - 80 - 365,3711 ms
353 - 89 - 368,9728 ms
354 - 89 - 364,1241 ms
355 - 84 - 368,6999 ms
356 - 88 - 364,591 ms
357 - 78 - 382,2218 ms
358 - 86 - 366,5511 ms
359 - 103 - 371,2371 ms
360 - 82 - 359,6899 ms
361 - 66 - 378,0758 ms
362 - 66 - 371,287 ms
363 - 62 - 371,3209 ms
364 - 69 - 365,0214 ms
365 - 69 - 366,0865 ms
366 - 89 - 372,7437 ms
367 - 74 - 359,9895 ms
368 - 62 - 367,0011 ms
369 - 75 - 365,9048 ms
370 - 64 - 381,197 ms
371 - 56 - 366,4001 ms
372 - 57 - 369,9218 ms
373 - 90 - 364,8258 ms
374 - 86 - 375,1397 ms
375 - 61 - 357,7681 ms
376 - 83 - 378,1868 ms
377 - 42 - 356,3178 ms
378 - 83 - 364,2424 ms
379 - 55 - 368,7858 ms
380 - 70 - 380,1373 ms
381 - 62 - 351,3535 ms
382 - 62 - 381,0708 ms
383 - 59 - 367,0494 ms
384 - 61 - 370,9207 ms
385 - 51 - 362,078 ms
386 - 54 - 369,0038 ms
387 - 65 - 363,5617 ms
388 - 79 - 378,4647 ms
389 - 59 - 360,3227 ms
390 - 66 - 362,7594 ms
391 - 80 - 380,3221 ms
392 - 54 - 367,2161 ms
393 - 61 - 365,0766 ms
394 - 58 - 370,1588 ms
395 - 69 - 363,7804 ms
396 - 67 - 376,4864 ms
397 - 78 - 357,6513 ms
398 - 57 - 374,4725 ms
399 - 50 - 359,2138 ms
400 - 59 - 370,911 ms
401 - 46 - 377,1818 ms
402 - 49 - 352,3117 ms
403 - 55 - 351,3641 ms
404 - 46 - 383,3084 ms
405 - 63 - 368,885 ms
406 - 51 - 369,0157 ms
407 - 49 - 360,28 ms
408 - 59 - 368,3973 ms
409 - 55 - 374,1284 ms
410 - 54 - 358,0467 ms
411 - 54 - 363,8345 ms
412 - 58 - 369,632 ms
413 - 61 - 364,6102 ms
414 - 51 - 384,4048 ms
415 - 74 - 368,523 ms
416 - 46 - 364,7969 ms
417 - 86 - 363,3056 ms
418 - 55 - 366,0989 ms
419 - 77 - 367,3793 ms
420 - 70 - 379,2942 ms
421 - 60 - 355,5645 ms
422 - 71 - 383,7209 ms
423 - 41 - 364,9418 ms
424 - 35 - 368,7861 ms
425 - 50 - 382,7963 ms
426 - 67 - 368,0379 ms
427 - 63 - 362,2763 ms
428 - 54 - 369,3915 ms
429 - 59 - 383,5692 ms
430 - 58 - 367,1057 ms
431 - 48 - 366,013 ms
432 - 51 - 365,5229 ms
433 - 41 - 373,8887 ms
434 - 28 - 360,1881 ms
435 - 54 - 366,3995 ms
436 - 50 - 380,606 ms
437 - 59 - 386,4339 ms
438 - 75 - 363,8799 ms
439 - 34 - 369,9493 ms
440 - 44 - 363,0356 ms
441 - 53 - 372,3268 ms
442 - 44 - 361,1265 ms
443 - 61 - 375,1592 ms
444 - 58 - 356,9421 ms
445 - 45 - 372,2526 ms
446 - 63 - 359,9864 ms
447 - 37 - 369,747 ms
448 - 88 - 363,5647 ms
449 - 90 - 375,2451 ms
450 - 73 - 374,8019 ms
451 - 69 - 363,4465 ms
452 - 61 - 354,3142 ms
453 - 60 - 368,6687 ms
454 - 70 - 382,7673 ms
455 - 60 - 366,0472 ms
456 - 74 - 367,5307 ms
457 - 54 - 366,7688 ms
458 - 69 - 365,9732 ms
459 - 44 - 380,4386 ms
460 - 50 - 368,7455 ms
461 - 63 - 364,9588 ms
462 - 38 - 368,5179 ms
463 - 39 - 363,6385 ms
464 - 61 - 369,7959 ms
465 - 39 - 363,5468 ms
466 - 60 - 376,2042 ms
467 - 43 - 352,9083 ms
468 - 48 - 371,0213 ms
469 - 82 - 352,2875 ms
470 - 67 - 381,0352 ms
471 - 62 - 367,7626 ms
472 - 38 - 368,2093 ms
473 - 60 - 365,1315 ms
474 - 28 - 367,3808 ms
475 - 59 - 375,311 ms
476 - 42 - 369,6105 ms
477 - 44 - 354,0012 ms
478 - 59 - 381,9117 ms
479 - 50 - 374,1493 ms
480 - 33 - 364,2085 ms
481 - 39 - 362,0709 ms
482 - 32 - 367,8556 ms
483 - 52 - 363,9099 ms
484 - 57 - 384,9278 ms
485 - 50 - 365,5575 ms
486 - 42 - 368,2622 ms
487 - 20 - 364,9863 ms
488 - 30 - 369,2 ms
489 - 60 - 363,3041 ms
490 - 45 - 382,8564 ms
491 - 32 - 352,0315 ms
492 - 27 - 389,1131 ms
493 - 28 - 357,492 ms
494 - 30 - 369,6647 ms
495 - 37 - 369,3066 ms
496 - 52 - 379,5714 ms
497 - 24 - 367,5978 ms
498 - 42 - 371,7685 ms
499 - 42 - 357,7216 ms
500 - 39 - 365,6618 ms
501 - 41 - 367,847 ms
502 - 43 - 369,539 ms
503 - 43 - 364,8896 ms
504 - 46 - 380,9583 ms
505 - 31 - 352,9706 ms
506 - 51 - 367,8644 ms
507 - 49 - 363,3132 ms
508 - 38 - 370,0978 ms
509 - 52 - 379,9393 ms
510 - 41 - 353,0766 ms
511 - 50 - 387,0784 ms
512 - 52 - 377,9213 ms
513 - 53 - 369,4707 ms
514 - 44 - 365,4055 ms
515 - 44 - 366,7413 ms
516 - 38 - 384,3182 ms
517 - 33 - 365,8887 ms
518 - 32 - 364,579 ms
519 - 34 - 385,3407 ms
520 - 33 - 365,9627 ms
521 - 42 - 367,3137 ms
522 - 33 - 363,6553 ms
523 - 28 - 385,4335 ms
524 - 43 - 367,8013 ms
525 - 33 - 365,3409 ms
526 - 38 - 367,4539 ms
527 - 32 - 365,9241 ms
528 - 41 - 367,7637 ms
529 - 32 - 365,472 ms
530 - 49 - 383,7546 ms
531 - 61 - 364,2879 ms
532 - 39 - 380,3077 ms
533 - 39 - 369,8642 ms
534 - 40 - 366,2265 ms
535 - 44 - 370,4727 ms
536 - 43 - 360,5216 ms
537 - 29 - 369,644 ms
538 - 32 - 363,5471 ms
539 - 74 - 369,7576 ms
540 - 39 - 364,8298 ms
541 - 35 - 380,3268 ms
542 - 34 - 352,1687 ms
543 - 40 - 380,3931 ms
544 - 30 - 370,1256 ms
545 - 29 - 366,536 ms
546 - 36 - 365,3403 ms
547 - 35 - 371,9192 ms
548 - 31 - 362,0218 ms
549 - 34 - 370,3914 ms
550 - 50 - 373,2511 ms
551 - 51 - 365,9426 ms
552 - 55 - 356,2543 ms
553 - 30 - 378,1658 ms
554 - 64 - 353,7079 ms
555 - 41 - 378,3324 ms
556 - 36 - 367,8554 ms
557 - 36 - 358,027 ms
558 - 36 - 372,0001 ms
559 - 43 - 355,2087 ms
560 - 37 - 378,97 ms
561 - 36 - 354,7389 ms
562 - 40 - 369,79 ms
563 - 55 - 378,9352 ms
564 - 33 - 368,4247 ms
565 - 30 - 365,1318 ms
566 - 19 - 371,6086 ms
567 - 25 - 361,9893 ms
568 - 55 - 374,8951 ms
569 - 50 - 355,613 ms
570 - 26 - 377,3261 ms
571 - 37 - 357,7757 ms
572 - 60 - 377,3465 ms
573 - 28 - 357,1991 ms
574 - 28 - 401,3949 ms
575 - 38 - 364,3042 ms
576 - 40 - 367,5165 ms
577 - 34 - 382,9422 ms
578 - 33 - 366,9383 ms
579 - 25 - 364,8266 ms
580 - 24 - 384,1028 ms
581 - 24 - 365,8544 ms
582 - 41 - 378,1214 ms
583 - 36 - 374,2688 ms
584 - 31 - 365,0353 ms
585 - 20 - 373,5976 ms
586 - 20 - 359,9952 ms
587 - 38 - 363,4865 ms
588 - 32 - 369,6381 ms
589 - 51 - 374,8233 ms
590 - 47 - 357,5818 ms
591 - 21 - 378,0766 ms
592 - 33 - 355,0423 ms
593 - 24 - 382,302 ms
594 - 34 - 364,6843 ms
595 - 25 - 377,2968 ms
596 - 33 - 357,8127 ms
597 - 24 - 367,7518 ms
598 - 41 - 381,4704 ms
599 - 36 - 368,3557 ms
600 - 38 - 363,7338 ms
601 - 36 - 370,7444 ms
602 - 37 - 370,6829 ms
603 - 26 - 371,7119 ms
604 - 26 - 369,2068 ms
605 - 34 - 353,4154 ms
606 - 26 - 383,5715 ms
607 - 24 - 365,3816 ms
608 - 21 - 375,0732 ms
609 - 12 - 357,2892 ms
610 - 28 - 379,4122 ms
611 - 23 - 352,885 ms
612 - 32 - 384,2875 ms
613 - 46 - 348,4713 ms
614 - 11 - 385,1327 ms
615 - 37 - 370,5281 ms
616 - 48 - 360,8463 ms
617 - 35 - 380,2485 ms
618 - 35 - 354,3277 ms
619 - 24 - 372,297 ms
620 - 45 - 361,8494 ms
621 - 46 - 376,17 ms
622 - 24 - 356,2037 ms
623 - 34 - 384,1134 ms
624 - 41 - 363,5979 ms
625 - 20 - 368,6375 ms
626 - 34 - 366,0519 ms
627 - 41 - 371,8228 ms
628 - 41 - 363,5348 ms
629 - 35 - 366,1817 ms
630 - 39 - 366,7266 ms
631 - 60 - 372,288 ms
632 - 46 - 376,6519 ms
633 - 42 - 369,4164 ms
634 - 40 - 363,0904 ms
635 - 21 - 375,0772 ms
636 - 31 - 358,9762 ms
637 - 42 - 367,3941 ms
638 - 37 - 364,7409 ms
639 - 32 - 385,8254 ms
640 - 31 - 364,0204 ms
641 - 13 - 370,4777 ms
642 - 18 - 362,3128 ms
643 - 17 - 376,2681 ms
644 - 23 - 356,1094 ms
645 - 18 - 380,2406 ms
646 - 21 - 354,0363 ms
647 - 10 - 368,475 ms
648 - 12 - 382,896 ms
649 - 23 - 368,1 ms
650 - 24 - 365,7325 ms
651 - 27 - 367,037 ms
652 - 7 - 382,4334 ms
653 - 29 - 363,1129 ms
654 - 15 - 371,4925 ms
655 - 20 - 363,8704 ms
656 - 17 - 377,3592 ms
657 - 19 - 355,6083 ms
658 - 10 - 377,3985 ms
659 - 14 - 355,7255 ms
660 - 13 - 368,1064 ms
661 - 16 - 363,945 ms
662 - 16 - 365,4304 ms
663 - 18 - 369,0004 ms
664 - 18 - 373,2908 ms
665 - 21 - 358,6827 ms
666 - 12 - 385,9289 ms
667 - 11 - 382,873 ms
668 - 42 - 366,7605 ms
669 - 44 - 381,945 ms
670 - 19 - 368,0935 ms
671 - 5 - 366,8314 ms
672 - 10 - 381,8008 ms
673 - 29 - 375,467 ms
674 - 26 - 357,6199 ms
675 - 39 - 382,7856 ms
676 - 22 - 367,7139 ms
677 - 23 - 370,2501 ms
678 - 28 - 365,9873 ms
679 - 15 - 364,7226 ms
680 - 21 - 364,262 ms
681 - 41 - 377,2579 ms
682 - 18 - 356,2914 ms
683 - 26 - 384,9143 ms
684 - 32 - 363,1056 ms
685 - 9 - 373,4564 ms
686 - 17 - 359,6514 ms
687 - 19 - 375,3301 ms
688 - 36 - 356,7517 ms
689 - 22 - 369,7621 ms
690 - 32 - 369,0648 ms
691 - 20 - 379,7152 ms
692 - 42 - 366,8874 ms
693 - 22 - 367,1224 ms
694 - 20 - 374,2036 ms
695 - 23 - 371,8333 ms
696 - 30 - 368,9817 ms
697 - 47 - 372,909 ms
698 - 20 - 378,4984 ms
699 - 20 - 367,0021 ms
700 - 27 - 363,4741 ms
701 - 46 - 384,2034 ms
702 - 16 - 373,3472 ms
703 - 14 - 360,7652 ms
704 - 17 - 373,5292 ms
705 - 10 - 360,2025 ms
706 - 34 - 375,0402 ms
707 - 38 - 356,1513 ms
708 - 13 - 368,4562 ms
709 - 17 - 365,7921 ms
710 - 49 - 367,0388 ms
711 - 30 - 365,3335 ms
712 - 15 - 369,8312 ms
713 - 30 - 365,5997 ms
714 - 40 - 382,6422 ms
715 - 29 - 366,4401 ms
716 - 29 - 371,0909 ms
717 - 24 - 360,1224 ms
718 - 34 - 380,9856 ms
719 - 33 - 357,4505 ms
720 - 37 - 378,7074 ms
721 - 53 - 369,8266 ms
722 - 42 - 362,6516 ms
723 - 23 - 368,521 ms
724 - 18 - 362,7061 ms
725 - 20 - 365,0196 ms
726 - 31 - 365,9663 ms
727 - 32 - 369,3167 ms
728 - 29 - 368,5552 ms
729 - 31 - 365,6964 ms
730 - 28 - 370,1987 ms
731 - 16 - 371,8658 ms
732 - 27 - 405,6448 ms
733 - 16 - 364,9912 ms
734 - 20 - 369,4378 ms
735 - 26 - 362,8442 ms
736 - 18 - 369,9361 ms
737 - 15 - 373,5653 ms
738 - 17 - 358,3252 ms
739 - 24 - 384,2666 ms
740 - 22 - 363,6124 ms
741 - 18 - 374,4083 ms
742 - 35 - 364,9794 ms
743 - 12 - 378,276 ms
744 - 13 - 365,2688 ms
745 - 22 - 369,3409 ms
746 - 31 - 367,4314 ms
747 - 33 - 363,9972 ms
748 - 31 - 367,508 ms
749 - 14 - 367,0912 ms
750 - 7 - 376,9577 ms
751 - 11 - 356,5369 ms
752 - 4 - 367,1154 ms
753 - 36 - 366,7805 ms
754 - 19 - 367,3035 ms
755 - 13 - 379,5919 ms
756 - 15 - 376,2758 ms
757 - 34 - 357,6531 ms
758 - 10 - 377,3669 ms
759 - 7 - 356,0418 ms
760 - 23 - 379,3348 ms
761 - 20 - 352,0853 ms
762 - 39 - 382,5149 ms
763 - 39 - 370,1545 ms
764 - 25 - 371,4941 ms
765 - 31 - 356,9754 ms
766 - 20 - 370,8086 ms
767 - 20 - 369,2489 ms
768 - 17 - 372,5899 ms
769 - 13 - 356,2502 ms
770 - 17 - 382,2116 ms
771 - 27 - 368,8838 ms
772 - 11 - 366,1874 ms
773 - 15 - 368,554 ms
774 - 5 - 364,859 ms
775 - 8 - 371,096 ms
776 - 9 - 361,1959 ms
777 - 1 - 367,4299 ms
778 - 17 - 365,2154 ms
779 - 14 - 373,6854 ms
780 - 10 - 359,1323 ms
781 - 15 - 366,3795 ms
782 - 31 - 368,6463 ms
