0 - 1653 - 9145,1539 ms
1 - 920 - 121,7106 ms
2 - 706 - 150,3756 ms
3 - 614 - 133,0157 ms
4 - 591 - 132,4693 ms
5 - 551 - 137,6334 ms
6 - 500 - 133,239 ms
7 - 473 - 129,9282 ms
8 - 440 - 131,2511 ms
9 - 409 - 137,8013 ms
10 - 394 - 136,6778 ms
11 - 435 - 126,5361 ms
12 - 405 - 134,8571 ms
13 - 375 - 140,4035 ms
14 - 369 - 124,7778 ms
15 - 355 - 131,3792 ms
16 - 351 - 146,7494 ms
17 - 334 - 121,6186 ms
18 - 334 - 131,6495 ms
19 - 314 - 119,2778 ms
20 - 297 - 133,6924 ms
21 - 324 - 131,2982 ms
22 - 305 - 134,0423 ms
23 - 327 - 135,0509 ms
24 - 284 - 132,9219 ms
25 - 278 - 131,1115 ms
26 - 281 - 137,9931 ms
27 - 301 - 129,7142 ms
28 - 256 - 132,5215 ms
29 - 269 - 137,7123 ms
30 - 262 - 130,8418 ms
31 - 235 - 131,3363 ms
32 - 227 - 138,8334 ms
33 - 256 - 129,0411 ms
34 - 211 - 133,445 ms
35 - 237 - 131,1017 ms
36 - 221 - 139,0117 ms
37 - 248 - 129,9547 ms
38 - 213 - 132,0848 ms
39 - 211 - 134,7182 ms
40 - 225 - 141,5866 ms
41 - 208 - 124,5219 ms
42 - 242 - 130,1114 ms
43 - 197 - 136,3463 ms
44 - 192 - 133,2553 ms
45 - 228 - 131,1904 ms
46 - 198 - 141,2076 ms
47 - 190 - 140,313 ms
48 - 180 - 119,4283 ms
49 - 178 - 132,4203 ms
50 - 169 - 135,0987 ms
51 - 187 - 133,5286 ms
52 - 190 - 132,3678 ms
53 - 188 - 147,6546 ms
54 - 166 - 136,7287 ms
55 - 163 - 132,5299 ms
56 - 169 - 130,9153 ms
57 - 163 - 135,9984 ms
58 - 158 - 131,8296 ms
59 - 172 - 132,2641 ms
60 - 182 - 122,6237 ms
61 - 154 - 144,023 ms
62 - 161 - 118,8559 ms
63 - 154 - 131,0408 ms
64 - 162 - 133,6133 ms
65 - 151 - 136,7857 ms
66 - 130 - 131,3294 ms
67 - 148 - 132,3887 ms
68 - 132 - 139,031 ms
69 - 143 - 128,4021 ms
70 - 150 - 131,5543 ms
71 - 141 - 141,2583 ms
72 - 162 - 133,0201 ms
73 - 143 - 128,2581 ms
74 - 139 - 136,1383 ms
75 - 126 - 136,1226 ms
76 - 128 - 126,241 ms
77 - 120 - 130,8868 ms
78 - 108 - 142,8349 ms
79 - 136 - 126,8018 ms
80 - 109 - 132,2128 ms
81 - 136 - 131,1189 ms
82 - 106 - 137,3366 ms
83 - 116 - 138,2708 ms
84 - 139 - 124,8042 ms
85 - 116 - 143,7143 ms
86 - 112 - 131,8986 ms
87 - 127 - 124,3515 ms
88 - 102 - 132,7723 ms
89 - 95 - 134,7116 ms
90 - 116 - 133,6025 ms
91 - 103 - 132,6622 ms
92 - 105 - 133,8348 ms
93 - 120 - 142,1948 ms
94 - 128 - 123,5628 ms
95 - 109 - 131,1849 ms
96 - 91 - 145,8903 ms
97 - 90 - 121,9302 ms
98 - 91 - 133,5969 ms
99 - 102 - 134,7958 ms
100 - 115 - 141,6922 ms
101 - 86 - 122,3614 ms
102 - 92 - 132,4158 ms
103 - 103 - 146,2559 ms
104 - 102 - 131,838 ms
105 - 82 - 121,2883 ms
106 - 93 - 130,2914 ms
107 - 97 - 147,7218 ms
108 - 83 - 121,5154 ms
109 - 93 - 131,2624 ms
110 - 106 - 137,0217 ms
111 - 76 - 131,5838 ms
112 - 80 - 149,1229 ms
113 - 82 - 135,091 ms
114 - 81 - 126,6527 ms
115 - 85 - 135,7577 ms
116 - 84 - 138,1152 ms
117 - 87 - 130,3597 ms
118 - 77 - 132,1473 ms
119 - 66 - 136,8928 ms
120 - 94 - 137,6316 ms
121 - 84 - 124,804 ms
122 - 77 - 131,2212 ms
123 - 96 - 136,224 ms
124 - 95 - 134,5149 ms
125 - 82 - 130,0879 ms
126 - 84 - 133,6301 ms
127 - 78 - 145,0801 ms
128 - 73 - 122,5203 ms
129 - 61 - 132,3283 ms
130 - 73 - 145,8021 ms
131 - 66 - 122,2974 ms
132 - 75 - 132,5346 ms
133 - 68 - 130,759 ms
134 - 75 - 136,0975 ms
135 - 67 - 133,4996 ms
136 - 53 - 131,2895 ms
137 - 63 - 133,3321 ms
138 - 58 - 146,9354 ms
139 - 60 - 120,7192 ms
140 - 39 - 130,2009 ms
141 - 39 - 146,4424 ms
142 - 64 - 131,8955 ms
143 - 80 - 121,8793 ms
144 - 57 - 144,4542 ms
145 - 58 - 132,765 ms
146 - 43 - 122,3077 ms
147 - 66 - 147,9448 ms
148 - 74 - 135,1341 ms
149 - 58 - 133,8956 ms
150 - 61 - 130,7234 ms
151 - 45 - 136,3716 ms
