0. E1/E2 	13519 / 1320	550,0925 ms 
1. E1/E2 	3586 / 109	266,1759 ms 
2. E1/E2 	4700 / 736	305,4376 ms 
3. E1/E2 	1009 / 28	220,9051 ms 
4. E1/E2 	846 / 12	228,0336 ms 
5. E1/E2 	483 / 6	216,8228 ms 
6. E1/E2 	357 / 7	217,211 ms 
7. E1/E2 	309 / 3	217,8739 ms 
8. E1/E2 	316 / 4	215,0631 ms 
9. E1/E2 	379 / 4	213,8523 ms 
10. E1/E2 	503 / 6	214,5647 ms 
11. E1/E2 	350 / 2	405,1931 ms 
12. E1/E2 	273 / 0	441,9953 ms 
13. E1/E2 	236 / 2	441,4581 ms 
14. E1/E2 	218 / 0	438,6213 ms 
15. E1/E2 	168 / 1	439,8784 ms 
16. E1/E2 	146 / 2	440,5332 ms 
17. E1/E2 	126 / 1	438,7861 ms 
18. E1/E2 	116 / 1	438,5955 ms 
19. E1/E2 	91 / 0	439,6081 ms 
20. E1/E2 	70 / 1	439,5767 ms 
21. E1/E2 	96 / 1	439,3828 ms 
22. E1/E2 	66 / 0	440,4396 ms 
23. E1/E2 	74 / 1	436,5613 ms 
24. E1/E2 	57 / 1	449,7562 ms 
25. E1/E2 	74 / 1	438,4345 ms 
26. E1/E2 	52 / 0	439,7916 ms 
27. E1/E2 	70 / 0	438,4775 ms 
28. E1/E2 	47 / 1	437,2257 ms 
29. E1/E2 	43 / 1	439,2781 ms 
30. E1/E2 	33 / 0	439,2294 ms 
31. E1/E2 	39 / 1	438,7475 ms 
32. E1/E2 	43 / 1	437,6347 ms 
33. E1/E2 	46 / 1	438,6617 ms 
34. E1/E2 	58 / 1	442,6205 ms 
35. E1/E2 	46 / 0	438,1523 ms 
36. E1/E2 	37 / 0	438,5362 ms 
37. E1/E2 	57 / 0	439,1323 ms 
38. E1/E2 	34 / 1	446,7246 ms 
39. E1/E2 	34 / 0	446,1811 ms 
40. E1/E2 	22 / 0	439,4952 ms 
41. E1/E2 	34 / 1	439,9472 ms 
42. E1/E2 	38 / 1	438,6983 ms 
43. E1/E2 	54 / 1	438,823 ms 
44. E1/E2 	33 / 0	442,5229 ms 
45. E1/E2 	44 / 1	439,781 ms 
46. E1/E2 	36 / 0	438,9559 ms 
47. E1/E2 	44 / 0	439,434 ms 
48. E1/E2 	29 / 1	439,0884 ms 
49. E1/E2 	27 / 0	438,5021 ms 
50. E1/E2 	31 / 1	439,5555 ms 
51. E1/E2 	26 / 1	352,0577 ms 
52. E1/E2 	33 / 1	439,2029 ms 
53. E1/E2 	9 / 1	438,2836 ms 
54. E1/E2 	19 / 1	438,0699 ms 
55. E1/E2 	24 / 1	439,918 ms 
56. E1/E2 	16 / 0	438,0339 ms 
57. E1/E2 	20 / 0	438,3742 ms 
58. E1/E2 	25 / 1	438,3387 ms 
59. E1/E2 	20 / 0	441,3534 ms 
60. E1/E2 	25 / 1	439,982 ms 
61. E1/E2 	19 / 1	440,7811 ms 
62. E1/E2 	23 / 0	438,5003 ms 
63. E1/E2 	7 / 0	439,4487 ms 
64. E1/E2 	5 / 0	438,5702 ms 
65. E1/E2 	20 / 0	438,0063 ms 
66. E1/E2 	18 / 0	445,5894 ms 
67. E1/E2 	14 / 1	440,4889 ms 
68. E1/E2 	16 / 0	440,8579 ms 
69. E1/E2 	4 / 1	440,0437 ms 
70. E1/E2 	2 / 0	440,8284 ms 
71. E1/E2 	0 / 0	439,0844 ms 
	FullTime = 29640,8476 ms 
