0. E1/E2 	26563 / 2337	2530,572 ms 
1. E1/E2 	10449 / 1377	3918,3735 ms 
2. E1/E2 	1123 / 12	3485,675 ms 
3. E1/E2 	602 / 6	3485,3456 ms 
4. E1/E2 	416 / 3	3465,2606 ms 
5. E1/E2 	379 / 3	3486,6844 ms 
6. E1/E2 	235 / 2	3473,4629 ms 
7. E1/E2 	185 / 2	3462,731 ms 
8. E1/E2 	171 / 1	3468,9963 ms 
9. E1/E2 	127 / 0	3461,7225 ms 
10. E1/E2 	111 / 0	3456,3568 ms 
11. E1/E2 	88 / 0	3469,1374 ms 
12. E1/E2 	72 / 1	3486,6197 ms 
13. E1/E2 	93 / 1	3464,1842 ms 
14. E1/E2 	35 / 1	3146,5589 ms 
15. E1/E2 	58 / 0	3463,5074 ms 
16. E1/E2 	70 / 1	3459,9523 ms 
17. E1/E2 	37 / 0	3438,4257 ms 
18. E1/E2 	55 / 1	3353,7386 ms 
19. E1/E2 	34 / 0	3457,6804 ms 
20. E1/E2 	39 / 1	3479,1947 ms 
21. E1/E2 	29 / 0	3458,8546 ms 
22. E1/E2 	11 / 0	3453,385 ms 
23. E1/E2 	12 / 1	3335,0018 ms 
24. E1/E2 	26 / 1	3457,2117 ms 
25. E1/E2 	20 / 0	3452,7736 ms 
26. E1/E2 	6 / 0	3405,833 ms 
27. E1/E2 	10 / 1	3458,4073 ms 
28. E1/E2 	32 / 1	3439,3295 ms 
29. E1/E2 	36 / 1	3489,3446 ms 
30. E1/E2 	30 / 1	3458,1212 ms 
31. E1/E2 	23 / 1	3464,0064 ms 
32. E1/E2 	31 / 1	3426,124 ms 
33. E1/E2 	26 / 1	3453,2373 ms 
34. E1/E2 	8 / 0	3480,2978 ms 
35. E1/E2 	17 / 0	3510,7134 ms 
36. E1/E2 	10 / 1	3510,3503 ms 
37. E1/E2 	24 / 0	3505,7797 ms 
38. E1/E2 	19 / 1	3461,0172 ms 
39. E1/E2 	2 / 1	3452,9105 ms 
40. E1/E2 	1 / 1	3452,3227 ms 
41. E1/E2 	1 / 1	3453,7104 ms 
42. E1/E2 	0 / 0	3347,0245 ms 
	FullTime = 147954,1908 ms 
