0. E1/E2 	129 / 56	5,2529 ms 
1. E1/E2 	108 / 36	2,5198 ms 
2. E1/E2 	120 / 43	1,9521 ms 
3. E1/E2 	119 / 32	1,7823 ms 
4. E1/E2 	104 / 28	1,4357 ms 
5. E1/E2 	109 / 28	1,3934 ms 
6. E1/E2 	115 / 27	1,3598 ms 
7. E1/E2 	125 / 27	1,3504 ms 
8. E1/E2 	103 / 24	1,2443 ms 
9. E1/E2 	125 / 35	1,4842 ms 
10. E1/E2 	108 / 33	1,4024 ms 
11. E1/E2 	99 / 20	1,0693 ms 
12. E1/E2 	124 / 26	1,4198 ms 
13. E1/E2 	125 / 29	1,3382 ms 
14. E1/E2 	125 / 28	1,2815 ms 
15. E1/E2 	109 / 24	1,1959 ms 
16. E1/E2 	113 / 21	1,1122 ms 
17. E1/E2 	114 / 29	1,3666 ms 
18. E1/E2 	120 / 26	1,9994 ms 
19. E1/E2 	118 / 16	1,0078 ms 
20. E1/E2 	101 / 19	1,7477 ms 
21. E1/E2 	97 / 22	1,1012 ms 
22. E1/E2 	95 / 12	0,8991 ms 
23. E1/E2 	93 / 16	0,9752 ms 
24. E1/E2 	107 / 23	1,2146 ms 
25. E1/E2 	84 / 17	0,997 ms 
26. E1/E2 	108 / 19	1,0787 ms 
27. E1/E2 	105 / 18	1,0341 ms 
28. E1/E2 	91 / 13	1,1259 ms 
29. E1/E2 	104 / 24	1,0622 ms 
30. E1/E2 	107 / 16	0,8845 ms 
31. E1/E2 	131 / 30	1,2465 ms 
32. E1/E2 	116 / 18	1,1262 ms 
33. E1/E2 	107 / 23	1,0294 ms 
34. E1/E2 	104 / 14	0,9073 ms 
35. E1/E2 	92 / 13	0,8875 ms 
36. E1/E2 	101 / 9	0,7466 ms 
37. E1/E2 	90 / 9	4,8554 ms 
38. E1/E2 	95 / 16	0,5756 ms 
39. E1/E2 	103 / 17	0,7064 ms 
40. E1/E2 	97 / 19	0,6712 ms 
41. E1/E2 	100 / 13	0,5387 ms 
42. E1/E2 	90 / 14	0,5142 ms 
43. E1/E2 	85 / 10	0,4522 ms 
44. E1/E2 	96 / 13	0,5063 ms 
45. E1/E2 	86 / 9	0,4213 ms 
46. E1/E2 	78 / 17	0,5762 ms 
47. E1/E2 	88 / 23	0,7152 ms 
48. E1/E2 	81 / 20	0,6749 ms 
49. E1/E2 	92 / 12	0,4722 ms 
50. E1/E2 	97 / 23	0,7077 ms 
51. E1/E2 	106 / 17	0,618 ms 
52. E1/E2 	121 / 30	0,8417 ms 
53. E1/E2 	97 / 29	1,0061 ms 
54. E1/E2 	94 / 15	0,5842 ms 
55. E1/E2 	82 / 9	0,4239 ms 
56. E1/E2 	74 / 16	0,5662 ms 
57. E1/E2 	86 / 11	0,4455 ms 
58. E1/E2 	67 / 12	0,4717 ms 
59. E1/E2 	71 / 9	0,4149 ms 
60. E1/E2 	70 / 11	0,5211 ms 
61. E1/E2 	59 / 5	0,3353 ms 
62. E1/E2 	67 / 6	0,3444 ms 
63. E1/E2 	59 / 7	0,4822 ms 
64. E1/E2 	59 / 12	0,4666 ms 
65. E1/E2 	73 / 7	0,4041 ms 
66. E1/E2 	53 / 11	0,4505 ms 
67. E1/E2 	60 / 7	0,3831 ms 
68. E1/E2 	45 / 5	0,3321 ms 
69. E1/E2 	66 / 10	0,4264 ms 
70. E1/E2 	94 / 16	0,5689 ms 
71. E1/E2 	81 / 19	0,6321 ms 
72. E1/E2 	98 / 24	0,7153 ms 
73. E1/E2 	83 / 14	0,5089 ms 
74. E1/E2 	95 / 28	0,7911 ms 
75. E1/E2 	82 / 13	0,4863 ms 
76. E1/E2 	73 / 19	0,6219 ms 
77. E1/E2 	79 / 6	0,4188 ms 
78. E1/E2 	71 / 4	0,3134 ms 
79. E1/E2 	65 / 11	0,4967 ms 
80. E1/E2 	63 / 9	0,4222 ms 
81. E1/E2 	65 / 9	0,4212 ms 
82. E1/E2 	72 / 11	0,4542 ms 
83. E1/E2 	72 / 12	0,4786 ms 
84. E1/E2 	60 / 9	0,4127 ms 
85. E1/E2 	74 / 9	0,4091 ms 
86. E1/E2 	81 / 14	0,5678 ms 
87. E1/E2 	65 / 12	0,4876 ms 
88. E1/E2 	78 / 11	0,5571 ms 
89. E1/E2 	84 / 12	0,4874 ms 
90. E1/E2 	64 / 10	0,4747 ms 
91. E1/E2 	65 / 7	0,387 ms 
92. E1/E2 	65 / 11	0,445 ms 
93. E1/E2 	69 / 15	0,5521 ms 
94. E1/E2 	75 / 25	0,7417 ms 
95. E1/E2 	92 / 25	0,7522 ms 
96. E1/E2 	84 / 24	0,7086 ms 
97. E1/E2 	83 / 12	0,4759 ms 
98. E1/E2 	67 / 10	0,4913 ms 
99. E1/E2 	72 / 9	0,4114 ms 
100. E1/E2 	72 / 10	0,4588 ms 
101. E1/E2 	99 / 29	0,8765 ms 
102. E1/E2 	121 / 20	0,7205 ms 
103. E1/E2 	100 / 16	0,5979 ms 
104. E1/E2 	101 / 9	0,4938 ms 
105. E1/E2 	93 / 15	0,5723 ms 
106. E1/E2 	98 / 17	0,6335 ms 
107. E1/E2 	91 / 12	0,4896 ms 
108. E1/E2 	96 / 18	0,6487 ms 
109. E1/E2 	87 / 13	0,5451 ms 
110. E1/E2 	91 / 11	0,4573 ms 
111. E1/E2 	86 / 17	0,6366 ms 
112. E1/E2 	75 / 10	0,4313 ms 
113. E1/E2 	93 / 19	0,657 ms 
114. E1/E2 	101 / 18	0,6175 ms 
115. E1/E2 	86 / 8	0,4317 ms 
116. E1/E2 	76 / 11	0,4797 ms 
117. E1/E2 	80 / 16	0,5631 ms 
118. E1/E2 	60 / 5	0,398 ms 
119. E1/E2 	116 / 40	1,0619 ms 
120. E1/E2 	91 / 23	0,7011 ms 
121. E1/E2 	71 / 8	0,41 ms 
122. E1/E2 	59 / 6	0,3935 ms 
123. E1/E2 	57 / 6	0,3748 ms 
124. E1/E2 	65 / 8	0,4572 ms 
125. E1/E2 	57 / 2	0,2638 ms 
126. E1/E2 	46 / 5	0,3249 ms 
127. E1/E2 	42 / 2	0,2491 ms 
128. E1/E2 	37 / 3	0,2959 ms 
129. E1/E2 	40 / 2	0,2485 ms 
130. E1/E2 	48 / 4	0,3163 ms 
131. E1/E2 	41 / 4	0,2879 ms 
132. E1/E2 	47 / 3	0,2804 ms 
133. E1/E2 	45 / 2	0,2966 ms 
134. E1/E2 	28 / 2	0,2867 ms 
135. E1/E2 	34 / 2	0,2679 ms 
136. E1/E2 	37 / 3	0,2708 ms 
137. E1/E2 	39 / 3	0,2685 ms 
138. E1/E2 	46 / 5	0,316 ms 
139. E1/E2 	35 / 2	0,2751 ms 
140. E1/E2 	46 / 3	0,2776 ms 
141. E1/E2 	40 / 5	0,3673 ms 
142. E1/E2 	44 / 3	0,278 ms 
143. E1/E2 	33 / 5	0,3524 ms 
144. E1/E2 	43 / 5	0,3791 ms 
145. E1/E2 	37 / 4	0,2912 ms 
146. E1/E2 	48 / 6	0,341 ms 
147. E1/E2 	50 / 6	0,3739 ms 
148. E1/E2 	50 / 4	0,3113 ms 
149. E1/E2 	43 / 4	0,2983 ms 
150. E1/E2 	46 / 5	0,3582 ms 
151. E1/E2 	42 / 7	0,3518 ms 
152. E1/E2 	50 / 10	0,4181 ms 
153. E1/E2 	52 / 2	0,2541 ms 
154. E1/E2 	48 / 4	0,2906 ms 
155. E1/E2 	50 / 4	0,341 ms 
156. E1/E2 	49 / 5	0,3202 ms 
157. E1/E2 	44 / 7	0,3558 ms 
158. E1/E2 	55 / 6	0,3496 ms 
159. E1/E2 	42 / 4	0,3232 ms 
160. E1/E2 	38 / 4	0,3063 ms 
161. E1/E2 	41 / 4	0,3018 ms 
162. E1/E2 	43 / 3	0,3272 ms 
163. E1/E2 	32 / 4	0,2865 ms 
164. E1/E2 	38 / 1	0,2386 ms 
165. E1/E2 	43 / 5	0,3591 ms 
166. E1/E2 	60 / 5	0,3232 ms 
167. E1/E2 	38 / 4	0,2856 ms 
168. E1/E2 	42 / 5	0,3068 ms 
169. E1/E2 	38 / 6	0,322 ms 
170. E1/E2 	42 / 4	0,2864 ms 
171. E1/E2 	46 / 4	0,2898 ms 
172. E1/E2 	43 / 6	0,327 ms 
173. E1/E2 	42 / 4	0,2908 ms 
174. E1/E2 	51 / 7	0,3568 ms 
175. E1/E2 	54 / 2	0,2614 ms 
176. E1/E2 	36 / 2	0,3005 ms 
177. E1/E2 	40 / 5	0,3076 ms 
178. E1/E2 	39 / 4	0,2941 ms 
179. E1/E2 	44 / 2	0,3226 ms 
180. E1/E2 	41 / 5	0,3295 ms 
181. E1/E2 	34 / 3	0,2673 ms 
182. E1/E2 	42 / 8	0,3833 ms 
183. E1/E2 	51 / 4	0,2968 ms 
184. E1/E2 	48 / 10	0,4133 ms 
185. E1/E2 	40 / 7	0,4015 ms 
186. E1/E2 	48 / 8	0,3849 ms 
187. E1/E2 	59 / 10	0,4329 ms 
188. E1/E2 	49 / 10	0,4661 ms 
189. E1/E2 	34 / 8	0,3829 ms 
190. E1/E2 	49 / 10	0,4253 ms 
191. E1/E2 	42 / 6	0,4168 ms 
192. E1/E2 	43 / 6	0,3317 ms 
193. E1/E2 	50 / 7	0,398 ms 
194. E1/E2 	61 / 19	0,6488 ms 
195. E1/E2 	49 / 7	0,3962 ms 
196. E1/E2 	52 / 12	0,5237 ms 
197. E1/E2 	47 / 7	0,3749 ms 
198. E1/E2 	62 / 19	0,6566 ms 
199. E1/E2 	58 / 18	0,6472 ms 
200. E1/E2 	55 / 9	0,429 ms 
201. E1/E2 	46 / 5	0,3378 ms 
202. E1/E2 	48 / 8	0,3743 ms 
203. E1/E2 	46 / 10	0,4191 ms 
204. E1/E2 	41 / 4	0,3183 ms 
205. E1/E2 	60 / 14	0,5185 ms 
206. E1/E2 	74 / 15	0,5454 ms 
207. E1/E2 	70 / 16	0,635 ms 
208. E1/E2 	59 / 10	0,4733 ms 
209. E1/E2 	55 / 8	0,3954 ms 
210. E1/E2 	62 / 14	0,4976 ms 
211. E1/E2 	65 / 11	0,4539 ms 
212. E1/E2 	60 / 12	0,4618 ms 
213. E1/E2 	66 / 7	0,3913 ms 
214. E1/E2 	68 / 10	0,4563 ms 
215. E1/E2 	55 / 10	0,4173 ms 
216. E1/E2 	61 / 12	0,4687 ms 
217. E1/E2 	65 / 10	0,4518 ms 
218. E1/E2 	56 / 10	0,4763 ms 
219. E1/E2 	69 / 14	0,5076 ms 
220. E1/E2 	56 / 7	0,3817 ms 
