0. E1/E2 	1915 / 307	48,3834 ms 
1. E1/E2 	1756 / 236	37,6232 ms 
2. E1/E2 	1564 / 207	29,7034 ms 
3. E1/E2 	899 / 65	13,1695 ms 
4. E1/E2 	731 / 38	11,7202 ms 
5. E1/E2 	855 / 80	13,8535 ms 
6. E1/E2 	1340 / 296	24,3726 ms 
7. E1/E2 	726 / 65	13,0622 ms 
8. E1/E2 	719 / 82	13,5961 ms 
9. E1/E2 	910 / 140	16,9646 ms 
10. E1/E2 	494 / 31	11,6895 ms 
11. E1/E2 	372 / 17	10,0461 ms 
12. E1/E2 	245 / 7	9,0024 ms 
13. E1/E2 	213 / 8	11,096 ms 
14. E1/E2 	237 / 10	12,9839 ms 
15. E1/E2 	428 / 23	15,401 ms 
16. E1/E2 	293 / 13	13,4308 ms 
17. E1/E2 	247 / 7	11,9206 ms 
18. E1/E2 	270 / 11	13,115 ms 
19. E1/E2 	1016 / 209	36,8166 ms 
20. E1/E2 	540 / 49	9,9811 ms 
21. E1/E2 	474 / 42	8,0125 ms 
22. E1/E2 	336 / 15	6,5028 ms 
23. E1/E2 	245 / 6	6,7652 ms 
24. E1/E2 	240 / 7	6,4885 ms 
25. E1/E2 	199 / 7	6,6955 ms 
26. E1/E2 	435 / 34	8,0286 ms 
27. E1/E2 	268 / 12	6,73 ms 
28. E1/E2 	226 / 10	6,5275 ms 
29. E1/E2 	213 / 10	7,095 ms 
30. E1/E2 	163 / 3	6,6419 ms 
31. E1/E2 	127 / 4	6,1788 ms 
32. E1/E2 	141 / 7	6,3494 ms 
33. E1/E2 	111 / 1	6,0747 ms 
34. E1/E2 	95 / 1	6,0945 ms 
35. E1/E2 	110 / 4	6,4348 ms 
36. E1/E2 	117 / 6	6,2067 ms 
37. E1/E2 	415 / 30	7,353 ms 
38. E1/E2 	338 / 48	8,0267 ms 
39. E1/E2 	1424 / 527	29,0983 ms 
40. E1/E2 	872 / 176	13,8102 ms 
41. E1/E2 	481 / 56	8,2257 ms 
42. E1/E2 	376 / 38	7,7012 ms 
43. E1/E2 	227 / 12	6,0852 ms 
44. E1/E2 	134 / 7	5,9724 ms 
45. E1/E2 	153 / 7	5,8439 ms 
46. E1/E2 	135 / 4	5,8116 ms 
47. E1/E2 	107 / 7	5,6863 ms 
48. E1/E2 	112 / 6	5,9499 ms 
49. E1/E2 	112 / 5	5,9532 ms 
50. E1/E2 	102 / 6	5,5445 ms 
51. E1/E2 	126 / 6	5,9985 ms 
52. E1/E2 	98 / 4	5,4374 ms 
53. E1/E2 	79 / 3	5,3714 ms 
54. E1/E2 	88 / 2	5,8388 ms 
55. E1/E2 	188 / 9	5,8336 ms 
56. E1/E2 	173 / 8	5,9806 ms 
57. E1/E2 	118 / 6	5,5988 ms 
58. E1/E2 	95 / 2	5,355 ms 
59. E1/E2 	72 / 3	5,396 ms 
60. E1/E2 	116 / 4	5,5348 ms 
61. E1/E2 	83 / 2	5,5864 ms 
62. E1/E2 	82 / 5	5,737 ms 
63. E1/E2 	90 / 2	5,4051 ms 
64. E1/E2 	75 / 1	5,5583 ms 
65. E1/E2 	66 / 3	5,4855 ms 
66. E1/E2 	82 / 3	5,2732 ms 
67. E1/E2 	69 / 3	5,4273 ms 
68. E1/E2 	70 / 3	5,5844 ms 
69. E1/E2 	53 / 2	5,3812 ms 
70. E1/E2 	54 / 1	5,2495 ms 
71. E1/E2 	53 / 1	5,262 ms 
72. E1/E2 	50 / 0	5,6688 ms 
73. E1/E2 	57 / 3	5,3885 ms 
74. E1/E2 	47 / 2	5,4102 ms 
75. E1/E2 	43 / 0	5,321 ms 
76. E1/E2 	53 / 1	5,3428 ms 
77. E1/E2 	30 / 2	5,5159 ms 
78. E1/E2 	40 / 3	5,4023 ms 
79. E1/E2 	38 / 1	5,4876 ms 
80. E1/E2 	44 / 0	5,2808 ms 
81. E1/E2 	44 / 1	5,1633 ms 
82. E1/E2 	34 / 1	5,5344 ms 
83. E1/E2 	27 / 0	5,2187 ms 
84. E1/E2 	34 / 2	5,5504 ms 
85. E1/E2 	32 / 1	5,6346 ms 
86. E1/E2 	23 / 1	5,1826 ms 
87. E1/E2 	34 / 1	5,5997 ms 
88. E1/E2 	28 / 0	5,0786 ms 
89. E1/E2 	26 / 0	5,0883 ms 
