0. E1/E2 	39401 / 3277	22689,0332 ms 
1. E1/E2 	10852 / 215	22572,8092 ms 
2. E1/E2 	34429 / 6660	23212,9956 ms 
3. E1/E2 	2239 / 88	17280,3604 ms 
4. E1/E2 	938 / 34	17154,4591 ms 
5. E1/E2 	630 / 16	17056,324 ms 
6. E1/E2 	419 / 6	17059,2351 ms 
7. E1/E2 	388 / 7	17124,1046 ms 
8. E1/E2 	360 / 9	17150,2927 ms 
9. E1/E2 	263 / 6	17116,8975 ms 
10. E1/E2 	211 / 2	17308,8955 ms 
11. E1/E2 	167 / 2	17121,1046 ms 
12. E1/E2 	134 / 2	17148,8297 ms 
13. E1/E2 	144 / 1	17184,2949 ms 
14. E1/E2 	120 / 0	17048,125 ms 
15. E1/E2 	77 / 0	16962,667 ms 
16. E1/E2 	83 / 3	17019,6412 ms 
17. E1/E2 	66 / 1	17165,8159 ms 
18. E1/E2 	71 / 1	17164,8313 ms 
19. E1/E2 	61 / 1	17099,3738 ms 
20. E1/E2 	57 / 0	17009,5246 ms 
21. E1/E2 	65 / 1	16973,0325 ms 
22. E1/E2 	47 / 0	17158,146 ms 
23. E1/E2 	39 / 1	17105,2958 ms 
24. E1/E2 	39 / 1	16973,0423 ms 
25. E1/E2 	51 / 1	17201,7294 ms 
26. E1/E2 	48 / 0	17008,7166 ms 
27. E1/E2 	27 / 0	16985,6771 ms 
28. E1/E2 	39 / 1	17069,7449 ms 
29. E1/E2 	26 / 1	17162,3261 ms 
30. E1/E2 	15 / 0	16933,4662 ms 
31. E1/E2 	12 / 0	17110,1825 ms 
32. E1/E2 	12 / 1	17405,8105 ms 
33. E1/E2 	14 / 1	17311,6737 ms 
34. E1/E2 	21 / 0	17184,7585 ms 
35. E1/E2 	27 / 1	17120,2275 ms 
36. E1/E2 	14 / 0	16917,7095 ms 
37. E1/E2 	18 / 0	17067,9379 ms 
38. E1/E2 	29 / 0	17058,422 ms 
39. E1/E2 	18 / 1	17342,7352 ms 
40. E1/E2 	25 / 0	17209,0429 ms 
41. E1/E2 	28 / 1	16962,1582 ms 
42. E1/E2 	22 / 1	17074,5512 ms 
43. E1/E2 	24 / 0	17191,5339 ms 
44. E1/E2 	20 / 0	17117,6498 ms 
45. E1/E2 	14 / 0	17293,6914 ms 
46. E1/E2 	15 / 1	17368,4577 ms 
47. E1/E2 	19 / 0	17120,5866 ms 
48. E1/E2 	14 / 0	17162,8337 ms 
49. E1/E2 	7 / 1	17313,9259 ms 
50. E1/E2 	5 / 1	17121,437 ms 
51. E1/E2 	9 / 1	17188,5701 ms 
52. E1/E2 	17 / 1	17105,515 ms 
53. E1/E2 	11 / 0	17278,4193 ms 
54. E1/E2 	7 / 1	17318,5632 ms 
55. E1/E2 	3 / 0	17240,8476 ms 
56. E1/E2 	1 / 1	17160,9068 ms 
57. E1/E2 	0 / 0	16956,423 ms 
	FullTime = 1011174,9923 ms 
