0 - 126 	loss=2,015459895133972
104 - 112 	loss=1,9834652543067932
105 - 112 	loss=1,9832250624895096
106 - 112 	loss=1,9829864352941513
107 - 112 	loss=1,9827407598495483
108 - 112 	loss=1,98249189555645
109 - 111 	loss=1,9822380244731903
110 - 110 	loss=1,9819792956113815
111 - 110 	loss=1,9817200899124146
112 - 108 	loss=1,9814575910568237
113 - 108 	loss=1,9811996519565582
114 - 108 	loss=1,980928674340248
115 - 108 	loss=1,9806500971317291
116 - 109 	loss=1,980381965637207
117 - 108 	loss=1,9801034331321716
118 - 108 	loss=1,9798228591680527
119 - 107 	loss=1,979544535279274
120 - 107 	loss=1,979258880019188
121 - 107 	loss=1,9789794087409973
122 - 108 	loss=1,9786923378705978
123 - 107 	loss=1,9784137457609177
124 - 107 	loss=1,9781247824430466
125 - 107 	loss=1,9778304696083069
126 - 107 	loss=1,9775407761335373
127 - 107 	loss=1,9772436618804932
128 - 107 	loss=1,9769440591335297
129 - 107 	loss=1,9766403585672379
130 - 107 	loss=1,9763442277908325
131 - 107 	loss=1,9760389775037766
132 - 107 	loss=1,9757367074489594
133 - 106 	loss=1,9754240959882736
134 - 106 	loss=1,9751189649105072
135 - 106 	loss=1,9748028963804245
136 - 106 	loss=1,9744903147220612
137 - 105 	loss=1,9741639643907547
138 - 105 	loss=1,9738262593746185
139 - 104 	loss=1,973505213856697
140 - 104 	loss=1,9731652289628983
141 - 103 	loss=1,9728243798017502
142 - 103 	loss=1,9724958389997482
143 - 102 	loss=1,972143903374672
144 - 102 	loss=1,9718000143766403
145 - 102 	loss=1,9714530855417252
146 - 102 	loss=1,9710975587368011
147 - 101 	loss=1,9707509875297546
148 - 100 	loss=1,970396101474762
149 - 99 	loss=1,9700260609388351
150 - 99 	loss=1,9696584939956665
151 - 99 	loss=1,9692873507738113
152 - 99 	loss=1,9689176827669144
153 - 99 	loss=1,9685401171445847
154 - 99 	loss=1,968156710267067
155 - 99 	loss=1,9677788615226746
156 - 98 	loss=1,967390701174736
157 - 98 	loss=1,967005342245102
158 - 98 	loss=1,966621220111847
159 - 97 	loss=1,9662294387817383
160 - 97 	loss=1,9658426195383072
161 - 99 	loss=1,9654319137334824
162 - 99 	loss=1,965045377612114
163 - 98 	loss=1,9646459519863129
164 - 98 	loss=1,9642407596111298
165 - 98 	loss=1,9638306349515915
166 - 96 	loss=1,9634312242269516
167 - 97 	loss=1,9630195647478104
168 - 97 	loss=1,9626169800758362
169 - 97 	loss=1,9622011929750443
170 - 94 	loss=1,9617853611707687
171 - 94 	loss=1,961362600326538
172 - 94 	loss=1,9609426409006119
173 - 95 	loss=1,9605177193880081
174 - 95 	loss=1,9600856602191925
175 - 95 	loss=1,9596568793058395
176 - 95 	loss=1,9592258036136627
177 - 95 	loss=1,9587929397821426
178 - 94 	loss=1,958355188369751
179 - 94 	loss=1,9579181522130966
180 - 94 	loss=1,9574791342020035
181 - 95 	loss=1,9570480436086655
182 - 95 	loss=1,9566102027893066
183 - 94 	loss=1,9561669677495956
184 - 93 	loss=1,9557291716337204
185 - 92 	loss=1,9552886635065079
186 - 92 	loss=1,9548365324735641
187 - 92 	loss=1,9544047117233276
188 - 92 	loss=1,9539349228143692
189 - 92 	loss=1,9534934312105179
190 - 91 	loss=1,9530444294214249
191 - 91 	loss=1,9525845497846603
192 - 89 	loss=1,9521402269601822
193 - 89 	loss=1,9516820162534714
194 - 89 	loss=1,9512240439653397
195 - 89 	loss=1,950750544667244
196 - 88 	loss=1,9502924680709839
197 - 89 	loss=1,9498307257890701
198 - 88 	loss=1,9493495970964432
199 - 88 	loss=1,9489138275384903
200 - 86 	loss=1,9484488815069199
201 - 86 	loss=1,947981670498848
202 - 85 	loss=1,9475202560424805
203 - 84 	loss=1,9470640122890472
204 - 83 	loss=1,9465903788805008
205 - 84 	loss=1,9461395591497421
206 - 82 	loss=1,945673942565918
207 - 81 	loss=1,9452005475759506
208 - 81 	loss=1,9447335600852966
209 - 81 	loss=1,944253847002983
210 - 81 	loss=1,943786695599556
211 - 81 	loss=1,943306803703308
212 - 81 	loss=1,942824199795723
213 - 81 	loss=1,9423507302999496
214 - 81 	loss=1,9418871104717255
215 - 81 	loss=1,9413767457008362
216 - 81 	loss=1,940902292728424
217 - 81 	loss=1,940423920750618
218 - 81 	loss=1,939972996711731
219 - 81 	loss=1,9394860565662384
220 - 80 	loss=1,9390220642089844
221 - 80 	loss=1,9385267496109009
222 - 80 	loss=1,9380468130111694
223 - 80 	loss=1,9375629872083664
224 - 80 	loss=1,9370989501476288
225 - 80 	loss=1,9366187751293182
226 - 80 	loss=1,9361171573400497
227 - 79 	loss=1,9356358349323273
228 - 78 	loss=1,9351503998041153
229 - 78 	loss=1,934673547744751
230 - 78 	loss=1,9341684877872467
231 - 77 	loss=1,9336657971143723
232 - 77 	loss=1,9331852048635483
233 - 77 	loss=1,9326715171337128
234 - 77 	loss=1,932183250784874
235 - 77 	loss=1,9316752403974533
236 - 77 	loss=1,9312023520469666
237 - 76 	loss=1,9306819587945938
238 - 77 	loss=1,930179476737976
239 - 77 	loss=1,929694339632988
240 - 76 	loss=1,929168552160263
241 - 76 	loss=1,9286705404520035
242 - 76 	loss=1,9281647354364395
243 - 76 	loss=1,9276489168405533
244 - 76 	loss=1,9271508157253265
245 - 76 	loss=1,9266312569379807
246 - 75 	loss=1,9260938167572021
247 - 74 	loss=1,9256173223257065
248 - 74 	loss=1,925117865204811
249 - 73 	loss=1,9246315509080887
250 - 73 	loss=1,9241099208593369
251 - 73 	loss=1,9236100614070892
252 - 73 	loss=1,923111155629158
253 - 73 	loss=1,9226099103689194
254 - 73 	loss=1,922084629535675
255 - 74 	loss=1,9216327369213104
256 - 73 	loss=1,9211043864488602
257 - 73 	loss=1,9205679297447205
258 - 74 	loss=1,9200678169727325
259 - 73 	loss=1,9195522516965866
260 - 73 	loss=1,9190215319395065
261 - 74 	loss=1,9185126423835754
262 - 73 	loss=1,9179883152246475
263 - 74 	loss=1,9174781441688538
264 - 73 	loss=1,9169706255197525
265 - 73 	loss=1,9164302945137024
266 - 73 	loss=1,9159135818481445
267 - 73 	loss=1,9153998643159866
268 - 72 	loss=1,9148848801851273
269 - 72 	loss=1,9143731445074081
270 - 72 	loss=1,9138346910476685
271 - 72 	loss=1,9133252203464508
272 - 72 	loss=1,9127981811761856
273 - 72 	loss=1,9122994095087051
274 - 71 	loss=1,9117675423622131
275 - 71 	loss=1,9112283885478973
276 - 71 	loss=1,910719245672226
277 - 71 	loss=1,9101857095956802
278 - 71 	loss=1,909632846713066
279 - 71 	loss=1,9091080278158188
280 - 71 	loss=1,9085781276226044
281 - 71 	loss=1,908050537109375
282 - 70 	loss=1,9075083583593369
283 - 70 	loss=1,9069630205631256
284 - 70 	loss=1,9064095318317413
285 - 70 	loss=1,9058884382247925
286 - 70 	loss=1,9053467065095901
287 - 70 	loss=1,9047804325819016
288 - 70 	loss=1,9042756408452988
289 - 70 	loss=1,9037296772003174
290 - 70 	loss=1,9032192528247833
291 - 70 	loss=1,9027059227228165
292 - 70 	loss=1,9021242558956146
293 - 70 	loss=1,9016022086143494
294 - 70 	loss=1,9010947346687317
295 - 70 	loss=1,9006071537733078
296 - 70 	loss=1,900058537721634
297 - 70 	loss=1,899512603878975
298 - 68 	loss=1,8990317285060883
299 - 67 	loss=1,898486003279686
300 - 66 	loss=1,898000255227089
301 - 67 	loss=1,8974516540765762
302 - 67 	loss=1,8969201743602753
303 - 67 	loss=1,8964498937129974
304 - 67 	loss=1,895882174372673
305 - 67 	loss=1,895402118563652
306 - 67 	loss=1,8948374688625336
307 - 67 	loss=1,8943538665771484
308 - 66 	loss=1,893843799829483
309 - 66 	loss=1,893341600894928
310 - 65 	loss=1,8928041011095047
311 - 65 	loss=1,8923193961381912
312 - 65 	loss=1,8918182849884033
313 - 65 	loss=1,8913236409425735
314 - 65 	loss=1,890817478299141
315 - 64 	loss=1,8903296142816544
316 - 64 	loss=1,8898379653692245
317 - 63 	loss=1,8893470615148544
318 - 63 	loss=1,888842135667801
319 - 63 	loss=1,8883399367332458
320 - 63 	loss=1,8878473788499832
321 - 63 	loss=1,8873677253723145
322 - 63 	loss=1,8868355602025986
323 - 64 	loss=1,8863810151815414
324 - 63 	loss=1,8858328759670258
325 - 63 	loss=1,8853777050971985
326 - 63 	loss=1,8848905712366104
327 - 63 	loss=1,8843743056058884
328 - 63 	loss=1,883873388171196
329 - 63 	loss=1,8833742588758469
330 - 63 	loss=1,8828749805688858
331 - 62 	loss=1,88237264752388
332 - 62 	loss=1,8818777054548264
333 - 63 	loss=1,8813643902540207
334 - 63 	loss=1,8808720260858536
335 - 63 	loss=1,880403757095337
336 - 63 	loss=1,8798798620700836
337 - 64 	loss=1,8793281763792038
338 - 64 	loss=1,8788730800151825
339 - 64 	loss=1,8783619403839111
340 - 64 	loss=1,8778629750013351
341 - 64 	loss=1,8773560523986816
342 - 64 	loss=1,8768853098154068
343 - 64 	loss=1,8763276189565659
344 - 64 	loss=1,8758538961410522
345 - 64 	loss=1,8753358870744705
346 - 64 	loss=1,874857321381569
347 - 64 	loss=1,8743733614683151
348 - 65 	loss=1,873859018087387
349 - 65 	loss=1,8733318001031876
350 - 65 	loss=1,8727747946977615
351 - 65 	loss=1,8722911924123764
352 - 65 	loss=1,8717968314886093
353 - 65 	loss=1,8712723851203918
354 - 65 	loss=1,8707611113786697
355 - 65 	loss=1,8702650666236877
356 - 64 	loss=1,8697476089000702
357 - 64 	loss=1,8692214787006378
358 - 64 	loss=1,86873397231102
359 - 64 	loss=1,868215411901474
360 - 64 	loss=1,867714285850525
361 - 64 	loss=1,867203950881958
362 - 64 	loss=1,8666877448558807
363 - 64 	loss=1,8661816716194153
364 - 64 	loss=1,865676373243332
365 - 64 	loss=1,865140825510025
366 - 64 	loss=1,8646329045295715
367 - 64 	loss=1,8641203790903091
368 - 64 	loss=1,8635913580656052
369 - 64 	loss=1,8631283193826675
370 - 64 	loss=1,8625538051128387
371 - 65 	loss=1,8620650172233582
372 - 66 	loss=1,8615569770336151
373 - 65 	loss=1,8610560894012451
374 - 65 	loss=1,860535055398941
375 - 65 	loss=1,8599837720394135
376 - 66 	loss=1,859479859471321
377 - 64 	loss=1,8589810580015182
378 - 63 	loss=1,8584644347429276
379 - 63 	loss=1,8579435050487518
380 - 63 	loss=1,8574232906103134
381 - 63 	loss=1,8568855822086334
382 - 63 	loss=1,8564411848783493
383 - 63 	loss=1,8559032827615738
384 - 63 	loss=1,8553461283445358
385 - 64 	loss=1,8548187464475632
386 - 64 	loss=1,854312390089035
387 - 64 	loss=1,8537590354681015
388 - 64 	loss=1,8531940430402756
389 - 64 	loss=1,8526608496904373
390 - 64 	loss=1,8520801663398743
391 - 64 	loss=1,8515153378248215
392 - 64 	loss=1,8509571254253387
393 - 65 	loss=1,8504146039485931
394 - 64 	loss=1,849874585866928
395 - 64 	loss=1,849314272403717
396 - 64 	loss=1,848776564002037
397 - 65 	loss=1,8481409549713135
398 - 64 	loss=1,8475769460201263
399 - 64 	loss=1,8469939231872559
400 - 65 	loss=1,8464107662439346
401 - 64 	loss=1,8458653837442398
402 - 64 	loss=1,8452218621969223
403 - 64 	loss=1,8447235673666
404 - 64 	loss=1,844082549214363
405 - 64 	loss=1,8435220271348953
406 - 63 	loss=1,8429025262594223
407 - 63 	loss=1,8423206061124802
408 - 63 	loss=1,841748833656311
409 - 63 	loss=1,841165840625763
410 - 63 	loss=1,8405862152576447
411 - 63 	loss=1,8400412648916245
412 - 63 	loss=1,8394195884466171
413 - 63 	loss=1,8389398455619812
414 - 63 	loss=1,838343322277069
415 - 63 	loss=1,8377312868833542
416 - 63 	loss=1,837170273065567
417 - 63 	loss=1,8365670442581177
418 - 63 	loss=1,8359983563423157
419 - 63 	loss=1,8354581594467163
420 - 63 	loss=1,8348475694656372
421 - 63 	loss=1,8342878967523575
422 - 63 	loss=1,8336684852838516
423 - 63 	loss=1,8331384360790253
424 - 63 	loss=1,8324733078479767
425 - 63 	loss=1,8319135755300522
426 - 63 	loss=1,8313467055559158
427 - 63 	loss=1,830772191286087
428 - 63 	loss=1,8301549553871155
429 - 63 	loss=1,829586699604988
430 - 62 	loss=1,8289753943681717
431 - 63 	loss=1,8284117132425308
432 - 62 	loss=1,827872410416603
433 - 62 	loss=1,8272406458854675
434 - 62 	loss=1,8266609460115433
435 - 62 	loss=1,8261418342590332
436 - 62 	loss=1,8255597054958344
437 - 62 	loss=1,8249996900558472
438 - 63 	loss=1,8244155794382095
439 - 63 	loss=1,8238047808408737
440 - 64 	loss=1,823229804635048
441 - 64 	loss=1,82272270321846
442 - 64 	loss=1,8220787048339844
443 - 64 	loss=1,8215110152959824
444 - 64 	loss=1,8209075331687927
445 - 64 	loss=1,8203446120023727
446 - 64 	loss=1,819763720035553
447 - 64 	loss=1,8191962838172913
448 - 64 	loss=1,8186091929674149
449 - 64 	loss=1,8180648535490036
450 - 64 	loss=1,8174610882997513
451 - 64 	loss=1,816870391368866
452 - 64 	loss=1,8162556141614914
453 - 64 	loss=1,8157149702310562
454 - 64 	loss=1,8151133507490158
455 - 64 	loss=1,8145247101783752
456 - 64 	loss=1,813922181725502
457 - 64 	loss=1,8133614361286163
458 - 64 	loss=1,8127412348985672
459 - 63 	loss=1,8121248334646225
460 - 63 	loss=1,8115159571170807
461 - 62 	loss=1,8109107464551926
462 - 62 	loss=1,8102657198905945
463 - 62 	loss=1,8097184002399445
464 - 62 	loss=1,8090682625770569
465 - 62 	loss=1,8084586709737778
466 - 62 	loss=1,8079102486371994
467 - 62 	loss=1,8073875308036804
468 - 62 	loss=1,806701272726059
469 - 62 	loss=1,8061424046754837
470 - 61 	loss=1,8055734038352966
471 - 61 	loss=1,8049654066562653
472 - 61 	loss=1,8043867647647858
473 - 61 	loss=1,8038173615932465
474 - 61 	loss=1,8032213300466537
475 - 61 	loss=1,8026415258646011
476 - 61 	loss=1,802071750164032
477 - 61 	loss=1,8015366792678833
478 - 61 	loss=1,8009511977434158
479 - 61 	loss=1,8003525286912918
480 - 61 	loss=1,799800455570221
481 - 61 	loss=1,7991389632225037
482 - 61 	loss=1,798567846417427
483 - 61 	loss=1,7979749888181686
484 - 60 	loss=1,797458902001381
485 - 60 	loss=1,7968083918094635
486 - 60 	loss=1,7962527126073837
487 - 60 	loss=1,7956417202949524
488 - 60 	loss=1,795088678598404
489 - 60 	loss=1,7944864481687546
490 - 60 	loss=1,793897032737732
491 - 60 	loss=1,793325200676918
492 - 60 	loss=1,7927463799715042
493 - 60 	loss=1,7921640127897263
494 - 60 	loss=1,7915634214878082
495 - 60 	loss=1,790934219956398
496 - 60 	loss=1,7903868407011032
497 - 60 	loss=1,7898110300302505
498 - 60 	loss=1,7892460972070694
499 - 60 	loss=1,7887086421251297
500 - 60 	loss=1,7881289422512054
501 - 60 	loss=1,7875940948724747
502 - 60 	loss=1,7869273573160172
503 - 60 	loss=1,7864667177200317
504 - 59 	loss=1,7858572900295258
505 - 60 	loss=1,7852806448936462
506 - 59 	loss=1,7847242802381516
507 - 59 	loss=1,7841698378324509
508 - 59 	loss=1,7835751175880432
509 - 60 	loss=1,783013015985489
510 - 59 	loss=1,7824708670377731
511 - 59 	loss=1,781932920217514
512 - 59 	loss=1,7813556045293808
513 - 59 	loss=1,7807722687721252
514 - 59 	loss=1,7802414894104004
515 - 59 	loss=1,7796998023986816
516 - 59 	loss=1,779100850224495
517 - 59 	loss=1,7785601019859314
518 - 59 	loss=1,7780255377292633
519 - 59 	loss=1,7774051874876022
520 - 59 	loss=1,7768608927726746
521 - 59 	loss=1,7763687670230865
522 - 59 	loss=1,7758283764123917
523 - 59 	loss=1,7752645164728165
524 - 59 	loss=1,7747087925672531
525 - 59 	loss=1,774067759513855
526 - 59 	loss=1,7735668867826462
527 - 59 	loss=1,7730009704828262
528 - 59 	loss=1,7724673002958298
529 - 59 	loss=1,7718498259782791
530 - 59 	loss=1,7713519632816315
531 - 59 	loss=1,7707795947790146
532 - 59 	loss=1,7702964097261429
533 - 59 	loss=1,7697101384401321
534 - 59 	loss=1,769210860133171
535 - 59 	loss=1,7686929404735565
536 - 58 	loss=1,768111765384674
537 - 58 	loss=1,767616182565689
538 - 58 	loss=1,7670536488294601
539 - 58 	loss=1,7665341645479202
540 - 58 	loss=1,7660379707813263
541 - 58 	loss=1,7654024511575699
542 - 57 	loss=1,7648656964302063
543 - 56 	loss=1,7643079161643982
544 - 56 	loss=1,7637519240379333
545 - 56 	loss=1,7631888687610626
546 - 55 	loss=1,7626409977674484
547 - 55 	loss=1,762072667479515
548 - 55 	loss=1,7616172432899475
549 - 55 	loss=1,7610754519701004
550 - 55 	loss=1,7605384141206741
551 - 55 	loss=1,759999006986618
552 - 55 	loss=1,759486809372902
553 - 55 	loss=1,758992001414299
554 - 55 	loss=1,7584238350391388
555 - 55 	loss=1,7578950375318527
556 - 55 	loss=1,7573055028915405
557 - 55 	loss=1,7567912638187408
558 - 55 	loss=1,7562299817800522
559 - 55 	loss=1,7556910961866379
560 - 55 	loss=1,7551559805870056
561 - 55 	loss=1,754554733633995
562 - 55 	loss=1,7540144473314285
563 - 55 	loss=1,7534612864255905
564 - 55 	loss=1,7529372721910477
565 - 55 	loss=1,7524041086435318
566 - 55 	loss=1,7518891990184784
567 - 55 	loss=1,751308724284172
568 - 55 	loss=1,7507720738649368
569 - 55 	loss=1,7502905428409576
570 - 55 	loss=1,7496729642152786
571 - 55 	loss=1,7491044849157333
572 - 55 	loss=1,7486364841461182
573 - 55 	loss=1,7481101900339127
574 - 54 	loss=1,747513622045517
575 - 54 	loss=1,7469422072172165
576 - 54 	loss=1,7464656382799149
577 - 54 	loss=1,7459637373685837
578 - 54 	loss=1,7453520148992538
579 - 54 	loss=1,7448557019233704
580 - 54 	loss=1,744265004992485
581 - 54 	loss=1,7437472939491272
582 - 54 	loss=1,7431563287973404
583 - 54 	loss=1,7427008748054504
584 - 54 	loss=1,7420906871557236
585 - 54 	loss=1,7415619492530823
586 - 54 	loss=1,7410144954919815
587 - 54 	loss=1,7404774576425552
588 - 54 	loss=1,7399126589298248
589 - 53 	loss=1,7393986582756042
590 - 53 	loss=1,7388990074396133
591 - 53 	loss=1,7383220344781876
592 - 54 	loss=1,7377721965312958
593 - 53 	loss=1,737262710928917
594 - 53 	loss=1,736731767654419
595 - 53 	loss=1,7361879646778107
596 - 53 	loss=1,7356123626232147
597 - 53 	loss=1,735123097896576
598 - 53 	loss=1,7345618158578873
599 - 53 	loss=1,7340537458658218
600 - 53 	loss=1,733531042933464
601 - 53 	loss=1,7329956144094467
602 - 53 	loss=1,732383906841278
603 - 53 	loss=1,7319087833166122
604 - 53 	loss=1,7313792407512665
605 - 53 	loss=1,7307662963867188
606 - 53 	loss=1,7302666902542114
607 - 53 	loss=1,729701578617096
608 - 53 	loss=1,729187086224556
609 - 53 	loss=1,7286694049835205
610 - 53 	loss=1,728090524673462
611 - 53 	loss=1,7274986803531647
612 - 53 	loss=1,7270171642303467
613 - 53 	loss=1,7264585942029953
614 - 53 	loss=1,725916638970375
615 - 53 	loss=1,7253664433956146
616 - 53 	loss=1,7248811572790146
617 - 53 	loss=1,7243448942899704
618 - 53 	loss=1,7237798273563385
619 - 53 	loss=1,7232894748449326
620 - 53 	loss=1,7227284759283066
621 - 53 	loss=1,7221908420324326
622 - 53 	loss=1,7216347008943558
623 - 53 	loss=1,7211393862962723
624 - 53 	loss=1,7205757051706314
625 - 53 	loss=1,720009595155716
626 - 53 	loss=1,7195151597261429
627 - 52 	loss=1,7189179807901382
628 - 52 	loss=1,7183999121189117
629 - 52 	loss=1,7178757190704346
630 - 52 	loss=1,7173567861318588
631 - 52 	loss=1,7167742848396301
632 - 52 	loss=1,716249719262123
633 - 52 	loss=1,715715914964676
634 - 52 	loss=1,7151680290699005
635 - 52 	loss=1,7146225422620773
636 - 52 	loss=1,7141006737947464
637 - 52 	loss=1,713581457734108
638 - 52 	loss=1,7130691707134247
639 - 52 	loss=1,7125344276428223
640 - 52 	loss=1,7119495868682861
641 - 52 	loss=1,7115177810192108
642 - 52 	loss=1,710886225104332
643 - 52 	loss=1,7103260606527328
644 - 52 	loss=1,7098096460103989
645 - 52 	loss=1,709245204925537
646 - 52 	loss=1,7087309509515762
647 - 52 	loss=1,708250716328621
648 - 52 	loss=1,7077176123857498
649 - 52 	loss=1,7071121335029602
650 - 52 	loss=1,7066480219364166
651 - 52 	loss=1,7060967236757278
652 - 52 	loss=1,7055607438087463
653 - 52 	loss=1,7049402445554733
654 - 52 	loss=1,7044901549816132
655 - 52 	loss=1,703862875699997
656 - 52 	loss=1,7033320367336273
657 - 52 	loss=1,7028377801179886
658 - 52 	loss=1,7022952437400818
659 - 52 	loss=1,7017964273691177
660 - 52 	loss=1,7011837512254715
661 - 52 	loss=1,7006560266017914
662 - 52 	loss=1,7001309990882874
663 - 52 	loss=1,6995771825313568
664 - 52 	loss=1,6990501284599304
665 - 52 	loss=1,6985355466604233
666 - 52 	loss=1,6979869902133942
667 - 52 	loss=1,697506383061409
668 - 52 	loss=1,6969166845083237
669 - 52 	loss=1,696486458182335
670 - 52 	loss=1,6958837658166885
671 - 52 	loss=1,6953659057617188
672 - 52 	loss=1,69482983648777
673 - 52 	loss=1,6943381577730179
674 - 52 	loss=1,6937851905822754
675 - 52 	loss=1,6931996941566467
676 - 51 	loss=1,6926582902669907
677 - 51 	loss=1,6921007335186005
678 - 51 	loss=1,6915889531373978
679 - 52 	loss=1,6910719275474548
680 - 52 	loss=1,6905496418476105
681 - 52 	loss=1,6900660544633865
682 - 52 	loss=1,6895216703414917
683 - 52 	loss=1,6889097839593887
684 - 52 	loss=1,6884882748126984
685 - 52 	loss=1,6879070550203323
686 - 52 	loss=1,6873657703399658
687 - 52 	loss=1,686919167637825
688 - 51 	loss=1,6863576471805573
689 - 52 	loss=1,6858144104480743
690 - 50 	loss=1,6853009462356567
691 - 51 	loss=1,6848225891590118
692 - 52 	loss=1,684227854013443
693 - 50 	loss=1,6837684661149979
694 - 50 	loss=1,6831898242235184
695 - 51 	loss=1,6827133148908615
696 - 50 	loss=1,682165950536728
697 - 51 	loss=1,6815910637378693
698 - 50 	loss=1,6811077743768692
699 - 50 	loss=1,6806035488843918
700 - 50 	loss=1,6801011562347412
701 - 50 	loss=1,6795571744441986
702 - 50 	loss=1,6790595352649689
703 - 50 	loss=1,6785467267036438
704 - 50 	loss=1,678035318851471
705 - 50 	loss=1,6774453520774841
706 - 50 	loss=1,677021250128746
707 - 50 	loss=1,6764530688524246
708 - 50 	loss=1,6759596318006516
709 - 50 	loss=1,6753691136837006
710 - 50 	loss=1,6748524010181427
711 - 50 	loss=1,6743244379758835
712 - 51 	loss=1,673781543970108
713 - 50 	loss=1,6732531934976578
714 - 51 	loss=1,672644466161728
715 - 50 	loss=1,6721532940864563
716 - 50 	loss=1,671583667397499
717 - 51 	loss=1,6711468547582626
718 - 50 	loss=1,670581892132759
719 - 50 	loss=1,670098528265953
720 - 50 	loss=1,6695837080478668
721 - 51 	loss=1,669054552912712
722 - 50 	loss=1,668527975678444
723 - 51 	loss=1,6679800003767014
724 - 51 	loss=1,6674172431230545
725 - 51 	loss=1,6669199168682098
726 - 51 	loss=1,666352242231369
727 - 51 	loss=1,6658519804477692
728 - 50 	loss=1,6653537899255753
729 - 51 	loss=1,6647603660821915
730 - 50 	loss=1,6642299890518188
731 - 51 	loss=1,6636916100978851
732 - 51 	loss=1,663172259926796
733 - 51 	loss=1,6625880897045135
734 - 51 	loss=1,6621177345514297
735 - 50 	loss=1,6615862399339676
736 - 51 	loss=1,6610702276229858
737 - 51 	loss=1,6605929881334305
738 - 51 	loss=1,6600361317396164
739 - 50 	loss=1,659477338194847
740 - 51 	loss=1,658914566040039
741 - 50 	loss=1,6584318727254868
742 - 51 	loss=1,6578827202320099
743 - 51 	loss=1,6574235409498215
