0 - 2048 	loss=32,058434933423996
224 - 551 	loss=20,452950671315193
225 - 545 	loss=20,40610931068659
226 - 547 	loss=20,369646720588207
227 - 548 	loss=20,32671019434929
228 - 545 	loss=20,287993103265762
229 - 542 	loss=20,242425568401814
230 - 542 	loss=20,20387776196003
231 - 542 	loss=20,164252556860447
232 - 542 	loss=20,124745041131973
233 - 541 	loss=20,08739784359932
234 - 536 	loss=20,041516177356243
235 - 536 	loss=20,00484110414982
236 - 535 	loss=19,967640534043312
237 - 534 	loss=19,93057270348072
238 - 532 	loss=19,888141587376595
239 - 532 	loss=19,847676388919353
240 - 533 	loss=19,809822991490364
241 - 531 	loss=19,76981545984745
242 - 529 	loss=19,736750401556492
243 - 527 	loss=19,693185545504093
244 - 525 	loss=19,65740817040205
245 - 524 	loss=19,619886599481106
246 - 524 	loss=19,580556072294712
247 - 527 	loss=19,540668852627277
248 - 524 	loss=19,504439271986485
249 - 524 	loss=19,468673400580883
250 - 521 	loss=19,4335600361228
251 - 524 	loss=19,398085735738277
252 - 523 	loss=19,35761684179306
253 - 524 	loss=19,321659557521343
254 - 521 	loss=19,287930741906166
255 - 519 	loss=19,248588666319847
256 - 514 	loss=19,217750295996666
257 - 518 	loss=19,181169271469116
258 - 515 	loss=19,143536388874054
259 - 516 	loss=19,108496002852917
260 - 515 	loss=19,07775954902172
261 - 510 	loss=19,038090504705906
262 - 513 	loss=19,004524007439613
263 - 514 	loss=18,971672035753727
264 - 513 	loss=18,938330471515656
265 - 512 	loss=18,9065113440156
266 - 510 	loss=18,86965638399124
267 - 508 	loss=18,834303699433804
268 - 509 	loss=18,801323600113392
269 - 505 	loss=18,76862609386444
270 - 504 	loss=18,733435809612274
271 - 504 	loss=18,70074885338545
272 - 502 	loss=18,668101385235786
273 - 501 	loss=18,63336329907179
274 - 500 	loss=18,600459091365337
275 - 502 	loss=18,56988325715065
276 - 499 	loss=18,534742072224617
277 - 499 	loss=18,502787053585052
278 - 501 	loss=18,4699577242136
279 - 502 	loss=18,432508416473866
280 - 501 	loss=18,40387173742056
281 - 499 	loss=18,37609378248453
282 - 497 	loss=18,340025708079338
283 - 497 	loss=18,30511400848627
284 - 494 	loss=18,27279280871153
285 - 492 	loss=18,241791136562824
286 - 488 	loss=18,208612836897373
287 - 486 	loss=18,175301626324654
288 - 487 	loss=18,145072802901268
289 - 483 	loss=18,113536193966866
290 - 486 	loss=18,081988528370857
291 - 482 	loss=18,051928959786892
292 - 482 	loss=18,020638279616833
293 - 480 	loss=17,98844178020954
294 - 480 	loss=17,955280922353268
295 - 477 	loss=17,92236913740635
296 - 476 	loss=17,897027611732483
297 - 476 	loss=17,866817712783813
298 - 474 	loss=17,83522618561983
299 - 471 	loss=17,808117553591728
300 - 471 	loss=17,775414310395718
301 - 471 	loss=17,748866371810436
302 - 468 	loss=17,716992311179638
303 - 468 	loss=17,686020180583
304 - 468 	loss=17,660635888576508
305 - 467 	loss=17,629979610443115
306 - 463 	loss=17,598297402262688
307 - 464 	loss=17,573094218969345
308 - 461 	loss=17,539487719535828
309 - 461 	loss=17,514170601963997
310 - 461 	loss=17,48831395059824
311 - 461 	loss=17,46280810236931
312 - 460 	loss=17,43229541927576
313 - 458 	loss=17,40105314552784
314 - 457 	loss=17,37212160229683
315 - 458 	loss=17,346131272614002
316 - 457 	loss=17,319498099386692
317 - 458 	loss=17,28959459811449
318 - 454 	loss=17,26278881728649
319 - 457 	loss=17,238672152161598
320 - 459 	loss=17,210362441837788
321 - 455 	loss=17,18286194652319
322 - 458 	loss=17,152810588479042
323 - 453 	loss=17,12428840249777
324 - 453 	loss=17,100022211670876
325 - 455 	loss=17,070808202028275
326 - 452 	loss=17,04194974154234
327 - 452 	loss=17,014130435884
328 - 451 	loss=16,987424038350582
329 - 449 	loss=16,962171465158463
330 - 449 	loss=16,93704392760992
331 - 447 	loss=16,908914282917976
332 - 445 	loss=16,884560719132423
333 - 445 	loss=16,856288000941277
334 - 443 	loss=16,82907059788704
335 - 446 	loss=16,802844040095806
336 - 444 	loss=16,779456719756126
337 - 442 	loss=16,75081631541252
338 - 442 	loss=16,72543853521347
339 - 442 	loss=16,69847197085619
340 - 441 	loss=16,67285604774952
341 - 441 	loss=16,64583520591259
342 - 441 	loss=16,618782833218575
343 - 440 	loss=16,597374990582466
344 - 439 	loss=16,574861012399197
345 - 439 	loss=16,54618851840496
346 - 440 	loss=16,52158957719803
347 - 437 	loss=16,497636042535305
348 - 436 	loss=16,468752771615982
349 - 435 	loss=16,448295652866364
350 - 434 	loss=16,422858998179436
351 - 434 	loss=16,397756300866604
352 - 433 	loss=16,37634666264057
353 - 431 	loss=16,349575504660606
354 - 430 	loss=16,323775745928288
355 - 431 	loss=16,296814016997814
356 - 431 	loss=16,27529724687338
357 - 429 	loss=16,24836429208517
358 - 428 	loss=16,22647090256214
359 - 428 	loss=16,20025510340929
360 - 425 	loss=16,179310135543346
361 - 426 	loss=16,15705283731222
362 - 424 	loss=16,128952994942665
363 - 423 	loss=16,10695517808199
364 - 424 	loss=16,08211874961853
365 - 424 	loss=16,059163317084312
366 - 423 	loss=16,041439168155193
367 - 424 	loss=16,014513686299324
368 - 424 	loss=15,991732388734818
369 - 421 	loss=15,968676418066025
370 - 419 	loss=15,946709252893925
371 - 421 	loss=15,92257059365511
372 - 420 	loss=15,896420799195766
373 - 418 	loss=15,875169195234776
374 - 419 	loss=15,85198748856783
375 - 419 	loss=15,83028993755579
376 - 419 	loss=15,811412386596203
377 - 417 	loss=15,785285018384457
378 - 417 	loss=15,762963369488716
379 - 415 	loss=15,738804176449776
380 - 415 	loss=15,718348272144794
381 - 414 	loss=15,697969324886799
382 - 414 	loss=15,670935086905956
383 - 416 	loss=15,647028051316738
384 - 414 	loss=15,629552833735943
385 - 414 	loss=15,608324460685253
386 - 415 	loss=15,583200328052044
387 - 415 	loss=15,56119454652071
388 - 414 	loss=15,53774829953909
389 - 414 	loss=15,516159377992153
390 - 415 	loss=15,49632117152214
391 - 414 	loss=15,472958646714687
392 - 414 	loss=15,44759938120842
393 - 413 	loss=15,42653900384903
394 - 414 	loss=15,406063959002495
395 - 408 	loss=15,386588908731937
396 - 409 	loss=15,362677365541458
397 - 410 	loss=15,341567948460579
398 - 409 	loss=15,32224115729332
399 - 409 	loss=15,300633445382118
400 - 409 	loss=15,275237329304218
401 - 410 	loss=15,252560295164585
402 - 409 	loss=15,230735950171947
403 - 408 	loss=15,212363131344318
404 - 408 	loss=15,192508310079575
405 - 408 	loss=15,174380838871002
406 - 407 	loss=15,149166777729988
407 - 407 	loss=15,127576805651188
408 - 406 	loss=15,104524582624435
409 - 407 	loss=15,084144167602062
410 - 405 	loss=15,065704979002476
411 - 405 	loss=15,043185912072659
412 - 403 	loss=15,02193471044302
413 - 403 	loss=15,004221178591251
414 - 404 	loss=14,984064549207687
415 - 400 	loss=14,961069397628307
416 - 401 	loss=14,942056253552437
417 - 401 	loss=14,918900415301323
418 - 402 	loss=14,900166861712933
419 - 402 	loss=14,87931764870882
420 - 398 	loss=14,858525916934013
421 - 400 	loss=14,837485559284687
422 - 400 	loss=14,816786251962185
423 - 398 	loss=14,797835685312748
424 - 399 	loss=14,780296362936497
425 - 397 	loss=14,759188301861286
426 - 396 	loss=14,73863010853529
427 - 395 	loss=14,720733739435673
428 - 395 	loss=14,701160028576851
429 - 394 	loss=14,682732835412025
430 - 396 	loss=14,661537140607834
431 - 392 	loss=14,641847237944603
432 - 397 	loss=14,62713298201561
433 - 396 	loss=14,609282486140728
434 - 395 	loss=14,589228168129921
435 - 395 	loss=14,568272091448307
436 - 396 	loss=14,547372788190842
437 - 391 	loss=14,530948147177696
438 - 393 	loss=14,509860582649708
439 - 395 	loss=14,493844278156757
440 - 393 	loss=14,475719131529331
441 - 397 	loss=14,458935879170895
442 - 395 	loss=14,436237044632435
443 - 394 	loss=14,41907923668623
444 - 393 	loss=14,400474071502686
445 - 396 	loss=14,38635204732418
446 - 394 	loss=14,367636010050774
447 - 394 	loss=14,347074337303638
448 - 393 	loss=14,330422259867191
449 - 392 	loss=14,311487957835197
450 - 392 	loss=14,295373149216175
451 - 392 	loss=14,27664215862751
452 - 390 	loss=14,261641681194305
453 - 390 	loss=14,244195125997066
454 - 390 	loss=14,224098950624466
455 - 389 	loss=14,206527292728424
456 - 390 	loss=14,188723474740982
457 - 389 	loss=14,173751287162304
458 - 389 	loss=14,158051013946533
459 - 389 	loss=14,140956960618496
460 - 390 	loss=14,12067960947752
461 - 390 	loss=14,103150427341461
462 - 391 	loss=14,085512362420559
463 - 389 	loss=14,070554248988628
464 - 390 	loss=14,05114846676588
465 - 390 	loss=14,033614106476307
466 - 388 	loss=14,014812648296356
467 - 386 	loss=13,997943505644798
468 - 387 	loss=13,979774840176105
469 - 384 	loss=13,963119588792324
470 - 387 	loss=13,947920747101307
471 - 384 	loss=13,930732648819685
472 - 383 	loss=13,912266224622726
473 - 384 	loss=13,89466005191207
474 - 384 	loss=13,876831743866205
475 - 384 	loss=13,860878430306911
476 - 379 	loss=13,843620009720325
477 - 378 	loss=13,826136343181133
478 - 379 	loss=13,80953635275364
479 - 377 	loss=13,793777123093605
480 - 379 	loss=13,77538987249136
481 - 379 	loss=13,759422302246094
482 - 378 	loss=13,74221771210432
483 - 379 	loss=13,725733775645494
484 - 379 	loss=13,710231367498636
485 - 379 	loss=13,69254857301712
486 - 380 	loss=13,678247913718224
487 - 377 	loss=13,66017621383071
488 - 379 	loss=13,642465621232986
489 - 380 	loss=13,627153176814318
490 - 377 	loss=13,610706135630608
491 - 378 	loss=13,59334409236908
492 - 374 	loss=13,578997433185577
493 - 375 	loss=13,562234155833721
494 - 374 	loss=13,544571623206139
495 - 374 	loss=13,527558580040932
496 - 373 	loss=13,510526094585657
497 - 372 	loss=13,497617367655039
498 - 373 	loss=13,478351898491383
499 - 374 	loss=13,461467027664185
500 - 371 	loss=13,446553453803062
501 - 372 	loss=13,429768957197666
502 - 368 	loss=13,411156617105007
503 - 370 	loss=13,395302183926105
504 - 369 	loss=13,381466772407293
505 - 368 	loss=13,365270614624023
506 - 367 	loss=13,349570028483868
507 - 369 	loss=13,33318305015564
508 - 368 	loss=13,317720904946327
509 - 366 	loss=13,303413297981024
510 - 367 	loss=13,289195984601974
511 - 365 	loss=13,273504190146923
512 - 365 	loss=13,256841406226158
513 - 365 	loss=13,240814462304115
514 - 363 	loss=13,225350867956877
515 - 364 	loss=13,210326135158539
516 - 364 	loss=13,195249512791634
517 - 362 	loss=13,17886958643794
518 - 363 	loss=13,167062170803547
519 - 362 	loss=13,15294486656785
520 - 361 	loss=13,136542733758688
521 - 360 	loss=13,11987927928567
522 - 360 	loss=13,105056632310152
523 - 360 	loss=13,089094072580338
524 - 359 	loss=13,076111294329166
525 - 359 	loss=13,061154257506132
526 - 360 	loss=13,046984031796455
527 - 360 	loss=13,03140140324831
528 - 360 	loss=13,016393393278122
529 - 359 	loss=13,001844335347414
530 - 358 	loss=12,989914618432522
531 - 360 	loss=12,97447095811367
532 - 361 	loss=12,959556952118874
533 - 359 	loss=12,945739656686783
534 - 359 	loss=12,931668192148209
535 - 359 	loss=12,914570063352585
536 - 359 	loss=12,900788389146328
537 - 359 	loss=12,887976434081793
538 - 358 	loss=12,874649457633495
539 - 358 	loss=12,860713668167591
540 - 357 	loss=12,844795599579811
541 - 355 	loss=12,830484129488468
542 - 356 	loss=12,816211327910423
543 - 355 	loss=12,801007237285376
544 - 355 	loss=12,785867672413588
545 - 355 	loss=12,770305465906858
546 - 355 	loss=12,759567230939865
547 - 354 	loss=12,745020158588886
548 - 354 	loss=12,72915692999959
549 - 353 	loss=12,716694183647633
550 - 352 	loss=12,701065246015787
551 - 354 	loss=12,68718196451664
552 - 354 	loss=12,671046547591686
553 - 354 	loss=12,65808292478323
554 - 353 	loss=12,644027050584555
555 - 354 	loss=12,631084389984608
556 - 353 	loss=12,61755496263504
557 - 351 	loss=12,601545922458172
558 - 351 	loss=12,589389823377132
559 - 352 	loss=12,574610110372305
560 - 350 	loss=12,560518208891153
561 - 350 	loss=12,547011189162731
562 - 349 	loss=12,533676609396935
563 - 348 	loss=12,520096372812986
564 - 348 	loss=12,507058970630169
565 - 349 	loss=12,494721956551075
566 - 347 	loss=12,481048546731472
567 - 347 	loss=12,469089731574059
568 - 347 	loss=12,452234145253897
569 - 348 	loss=12,441311858594418
570 - 347 	loss=12,427614852786064
571 - 346 	loss=12,41254497691989
572 - 347 	loss=12,40045915544033
573 - 347 	loss=12,386315405368805
574 - 347 	loss=12,37410681694746
575 - 347 	loss=12,363334462046623
576 - 346 	loss=12,350197922438383
577 - 346 	loss=12,337402567267418
578 - 343 	loss=12,32447237893939
579 - 345 	loss=12,311703085899353
580 - 345 	loss=12,298818498849869
581 - 345 	loss=12,285978443920612
582 - 343 	loss=12,273959033191204
583 - 342 	loss=12,263357248157263
584 - 341 	loss=12,24990214034915
585 - 342 	loss=12,236597441136837
586 - 342 	loss=12,223272453993559
587 - 342 	loss=12,212454110383987
588 - 341 	loss=12,201281253248453
589 - 342 	loss=12,189449183642864
590 - 341 	loss=12,175938032567501
591 - 341 	loss=12,16371163725853
592 - 341 	loss=12,151915058493614
593 - 341 	loss=12,142621017992496
594 - 341 	loss=12,128609701991081
595 - 340 	loss=12,117446545511484
596 - 341 	loss=12,104190118610859
597 - 340 	loss=12,093257423490286
598 - 341 	loss=12,080098532140255
599 - 339 	loss=12,069044332951307
600 - 338 	loss=12,056009121239185
601 - 338 	loss=12,043762672692537
602 - 339 	loss=12,031020563095808
603 - 338 	loss=12,021480273455381
604 - 339 	loss=12,008779007941484
605 - 339 	loss=11,994823519140482
606 - 340 	loss=11,984786953777075
607 - 337 	loss=11,970496758818626
608 - 336 	loss=11,958836607635021
609 - 334 	loss=11,946906741708517
610 - 334 	loss=11,937189012765884
611 - 331 	loss=11,925435531884432
612 - 331 	loss=11,911633592098951
613 - 332 	loss=11,90031909942627
614 - 330 	loss=11,888718493282795
615 - 329 	loss=11,876402609050274
616 - 328 	loss=11,864842712879181
617 - 328 	loss=11,85099708288908
618 - 326 	loss=11,840418752282858
619 - 327 	loss=11,82936529070139
620 - 326 	loss=11,816600874066353
621 - 326 	loss=11,807594984769821
622 - 326 	loss=11,794412419199944
623 - 327 	loss=11,782564826309681
624 - 326 	loss=11,770113240927458
625 - 325 	loss=11,759206019341946
626 - 325 	loss=11,748394034802914
627 - 326 	loss=11,73526607081294
628 - 324 	loss=11,724904652684927
629 - 323 	loss=11,712956242263317
630 - 323 	loss=11,703809592872858
631 - 323 	loss=11,692251309752464
632 - 321 	loss=11,679906334728003
633 - 318 	loss=11,669414419680834
634 - 319 	loss=11,657423544675112
635 - 317 	loss=11,646563310176134
636 - 316 	loss=11,63506604731083
637 - 317 	loss=11,623551592230797
638 - 315 	loss=11,613069511950016
639 - 316 	loss=11,600393947213888
640 - 317 	loss=11,590026777237654
641 - 317 	loss=11,57897462695837
642 - 316 	loss=11,568424455821514
643 - 316 	loss=11,557670205831528
644 - 317 	loss=11,549135006964207
645 - 317 	loss=11,537970714271069
646 - 316 	loss=11,527267176657915
647 - 317 	loss=11,515033546835184
648 - 315 	loss=11,504966203123331
649 - 317 	loss=11,49425519630313
650 - 317 	loss=11,484708085656166
651 - 317 	loss=11,473277695477009
652 - 315 	loss=11,461975630372763
653 - 315 	loss=11,452450670301914
654 - 315 	loss=11,441441904753447
655 - 315 	loss=11,430961649864912
656 - 315 	loss=11,421929191797972
657 - 316 	loss=11,41223844513297
658 - 316 	loss=11,402038607746363
659 - 319 	loss=11,391245495527983
660 - 316 	loss=11,381406959146261
661 - 316 	loss=11,369548384100199
662 - 316 	loss=11,360552415251732
663 - 315 	loss=11,348951607942581
664 - 314 	loss=11,33861068636179
665 - 314 	loss=11,330225680023432
666 - 314 	loss=11,319182079285383
667 - 315 	loss=11,30796018987894
668 - 313 	loss=11,299299817532301
669 - 314 	loss=11,288632050156593
670 - 311 	loss=11,279497537761927
671 - 310 	loss=11,26959190145135
672 - 310 	loss=11,259301133453846
673 - 310 	loss=11,249245163053274
674 - 310 	loss=11,2405279353261
675 - 311 	loss=11,229306902736425
676 - 312 	loss=11,21963594853878
677 - 312 	loss=11,209777880460024
678 - 311 	loss=11,198884136974812
679 - 310 	loss=11,191036619246006
680 - 311 	loss=11,180714823305607
681 - 310 	loss=11,170413631945848
682 - 310 	loss=11,160390388220549
683 - 311 	loss=11,151319064199924
684 - 310 	loss=11,141835059970617
685 - 310 	loss=11,13284707441926
686 - 311 	loss=11,122683174908161
687 - 311 	loss=11,112559273838997
688 - 311 	loss=11,103117134422064
689 - 310 	loss=11,092270031571388
690 - 311 	loss=11,083406936377287
691 - 310 	loss=11,072708036750555
692 - 309 	loss=11,063340593129396
693 - 309 	loss=11,053905736654997
694 - 309 	loss=11,043736282736063
695 - 309 	loss=11,034459237009287
696 - 309 	loss=11,02435902133584
697 - 310 	loss=11,015399601310492
698 - 309 	loss=11,00591430440545
699 - 308 	loss=10,997279521077871
700 - 304 	loss=10,986770749092102
701 - 305 	loss=10,976567763835192
702 - 306 	loss=10,968471501022577
703 - 303 	loss=10,958611346781254
704 - 304 	loss=10,949675161391497
705 - 306 	loss=10,939911134541035
706 - 305 	loss=10,930047038942575
707 - 306 	loss=10,920222505927086
708 - 303 	loss=10,912094868719578
709 - 304 	loss=10,901740863919258
710 - 305 	loss=10,894121214747429
711 - 306 	loss=10,885574024170637
712 - 303 	loss=10,87511358782649
713 - 302 	loss=10,865341946482658
714 - 305 	loss=10,856218628585339
715 - 304 	loss=10,848422963172197
716 - 305 	loss=10,837519243359566
717 - 304 	loss=10,82902280986309
718 - 305 	loss=10,819844007492065
719 - 304 	loss=10,809221088886261
720 - 304 	loss=10,799629401415586
721 - 303 	loss=10,790609043091536
722 - 303 	loss=10,7801513671875
723 - 302 	loss=10,771273728460073
724 - 300 	loss=10,763883713632822
725 - 301 	loss=10,751983556896448
726 - 301 	loss=10,741925794631243
727 - 302 	loss=10,733560986816883
728 - 300 	loss=10,724350646138191
729 - 300 	loss=10,713588610291481
730 - 297 	loss=10,70556453987956
731 - 296 	loss=10,695136867463589
732 - 295 	loss=10,689836606383324
733 - 295 	loss=10,676177985966206
734 - 294 	loss=10,666811928153038
735 - 294 	loss=10,657778043299913
736 - 295 	loss=10,648264471441507
737 - 294 	loss=10,6389423571527
738 - 296 	loss=10,629551824182272
739 - 296 	loss=10,619906425476074
740 - 295 	loss=10,611540116369724
741 - 297 	loss=10,602514836937189
742 - 295 	loss=10,592322014272213
743 - 295 	loss=10,582224439829588
744 - 295 	loss=10,574977964162827
745 - 295 	loss=10,563930604606867
746 - 295 	loss=10,555233646184206
747 - 293 	loss=10,546108316630125
748 - 292 	loss=10,536068703979254
749 - 293 	loss=10,527415707707405
750 - 293 	loss=10,518114797770977
751 - 294 	loss=10,51033427938819
752 - 293 	loss=10,499263182282448
753 - 292 	loss=10,49109785631299
754 - 292 	loss=10,481888342648745
755 - 291 	loss=10,472533702850342
756 - 291 	loss=10,463318794965744
757 - 292 	loss=10,454438854008913
758 - 292 	loss=10,445795699954033
759 - 292 	loss=10,437644556164742
760 - 293 	loss=10,428435862064362
761 - 293 	loss=10,418280277401209
762 - 292 	loss=10,41004266217351
763 - 293 	loss=10,40088452398777
764 - 292 	loss=10,39071648567915
765 - 290 	loss=10,381510488688946
766 - 292 	loss=10,37296561524272
767 - 292 	loss=10,363882306963205
768 - 293 	loss=10,3543661236763
769 - 291 	loss=10,346303410828114
770 - 291 	loss=10,33646285906434
