	0,5538	0,0509	0,5000	0,5167	0,5444	0,5833	0,6333
	0,6065	0,0818	0,5056	0,5444	0,5944	0,6667	0,7333
	0,6264	0,1016	0,5111	0,5500	0,6056	0,6722	0,7944
	0,6308	0,0978	0,5167	0,5556	0,6167	0,6889	0,7944
	0,6356	0,0970	0,5222	0,5667	0,6167	0,7167	0,7889
	0,6459	0,0991	0,5222	0,5722	0,6333	0,7222	0,7944
	0,6396	0,1002	0,5222	0,5611	0,6222	0,7167	0,7944
	0,6511	0,1017	0,5222	0,5722	0,6444	0,7278	0,8056
	0,6466	0,1007	0,5278	0,5778	0,6278	0,7167	0,8000
	0,6448	0,1093	0,5222	0,5667	0,6167	0,7111	0,8278
	0,6517	0,1011	0,5278	0,5778	0,6389	0,7111	0,8056
	0,6594	0,1113	0,5222	0,5778	0,6389	0,7389	0,8333
	0,6608	0,1161	0,5222	0,5722	0,6389	0,7389	0,8389
	0,6543	0,1050	0,5167	0,5722	0,6500	0,7389	0,8111
	0,6660	0,1182	0,5222	0,5722	0,6500	0,7556	0,8444
	0,6653	0,1130	0,5278	0,5778	0,6556	0,7500	0,8333
	0,6628	0,1145	0,5278	0,5778	0,6389	0,7667	0,8444
	0,6762	0,1275	0,5278	0,5889	0,6389	0,7778	0,8778
	0,6687	0,1176	0,5333	0,5833	0,6444	0,7556	0,8444
	0,6556	0,1064	0,5278	0,5722	0,6389	0,7333	0,8167
	0,6651	0,1176	0,5278	0,5778	0,6389	0,7556	0,8556
	0,6633	0,1187	0,5222	0,5778	0,6389	0,7444	0,8444
	0,6694	0,1157	0,5278	0,5833	0,6444	0,7556	0,8500
	0,6603	0,1113	0,5278	0,5722	0,6389	0,7556	0,8222
	0,6691	0,1185	0,5333	0,5722	0,6556	0,7611	0,8444
	0,6712	0,1104	0,5333	0,5889	0,6500	0,7556	0,8333
	0,6682	0,1102	0,5167	0,5889	0,6556	0,7556	0,8278
	0,6703	0,1186	0,5222	0,5778	0,6444	0,7667	0,8500
	0,6649	0,1099	0,5333	0,5833	0,6444	0,7444	0,8333
	0,6604	0,1035	0,5222	0,5778	0,6556	0,7444	0,8056
	0,6678	0,1121	0,5333	0,5889	0,6611	0,7333	0,8444
	0,6694	0,1190	0,5278	0,5833	0,6500	0,7611	0,8500
	0,6717	0,1211	0,5278	0,5778	0,6500	0,7722	0,8611
	0,6694	0,1099	0,5389	0,5833	0,6556	0,7556	0,8389
	0,6573	0,1046	0,5278	0,5722	0,6500	0,7278	0,8167
	0,6699	0,1182	0,5333	0,5833	0,6444	0,7611	0,8500
	0,6625	0,1158	0,5278	0,5722	0,6389	0,7389	0,8444
	0,6665	0,1138	0,5278	0,5722	0,6556	0,7500	0,8389
	0,6597	0,1109	0,5278	0,5722	0,6389	0,7444	0,8333
	0,6672	0,1091	0,5333	0,5833	0,6611	0,7500	0,8278
	0,6716	0,1158	0,5333	0,5889	0,6500	0,7556	0,8556
	0,6722	0,1199	0,5389	0,5833	0,6389	0,7667	0,8611
	0,6571	0,1008	0,5389	0,5778	0,6389	0,7389	0,8056
	0,6630	0,1165	0,5278	0,5778	0,6333	0,7444	0,8500
	0,6564	0,0966	0,5389	0,5889	0,6389	0,7278	0,8056
	0,6717	0,1131	0,5389	0,5889	0,6500	0,7611	0,8444
	0,6698	0,1110	0,5333	0,5889	0,6556	0,7556	0,8333
	0,6711	0,1111	0,5333	0,5889	0,6556	0,7611	0,8333
	0,6589	0,1092	0,5333	0,5778	0,6333	0,7444	0,8278
	0,6701	0,1099	0,5389	0,5833	0,6667	0,7500	0,8222
	0,6723	0,1175	0,5333	0,5833	0,6500	0,7611	0,8556
	0,6584	0,1014	0,5333	0,5833	0,6500	0,7333	0,8056
	0,6578	0,1036	0,5333	0,5833	0,6389	0,7389	0,8167
	0,6694	0,1155	0,5278	0,5778	0,6556	0,7556	0,8444
	0,6737	0,1237	0,5333	0,5778	0,6444	0,7722	0,8667
	0,6700	0,1158	0,5333	0,5833	0,6444	0,7667	0,8500
	0,6704	0,1187	0,5278	0,5778	0,6444	0,7611	0,8500
