	0,5757	0,0692	0,4944	0,5222	0,5667	0,6167	0,6778
	0,6323	0,1005	0,5222	0,5611	0,6000	0,7222	0,7833
	0,6341	0,0925	0,5167	0,5667	0,6222	0,7111	0,7722
	0,6460	0,1045	0,5222	0,5722	0,6278	0,7167	0,8111
	0,6408	0,0982	0,5167	0,5722	0,6278	0,7167	0,7722
	0,6437	0,0990	0,5167	0,5722	0,6333	0,7111	0,7944
	0,6403	0,1010	0,5167	0,5611	0,6222	0,7111	0,7944
	0,6411	0,1021	0,5167	0,5667	0,6278	0,7056	0,8000
	0,6454	0,0981	0,5222	0,5778	0,6333	0,7222	0,7944
	0,6542	0,1048	0,5222	0,5722	0,6389	0,7222	0,8056
	0,6574	0,1030	0,5278	0,5833	0,6444	0,7333	0,7944
	0,6510	0,1037	0,5222	0,5778	0,6333	0,7167	0,8167
	0,6548	0,1153	0,5222	0,5778	0,6222	0,7389	0,8389
	0,6432	0,1040	0,5167	0,5722	0,6222	0,7111	0,7944
	0,6581	0,1089	0,5222	0,5833	0,6389	0,7333	0,8278
	0,6496	0,1038	0,5222	0,5722	0,6389	0,7278	0,8000
	0,6464	0,0960	0,5222	0,5722	0,6444	0,7111	0,7944
	0,6551	0,1101	0,5222	0,5667	0,6389	0,7389	0,8222
	0,6475	0,1024	0,5222	0,5722	0,6389	0,7111	0,8056
	0,6521	0,1024	0,5278	0,5778	0,6444	0,7167	0,8167
	0,6623	0,1086	0,5389	0,5889	0,6444	0,7278	0,8444
	0,6315	0,0852	0,5222	0,5722	0,6222	0,6944	0,7500
	0,6527	0,1053	0,5167	0,5722	0,6389	0,7333	0,8111
	0,6579	0,1070	0,5278	0,5833	0,6389	0,7278	0,8278
	0,6497	0,1051	0,5222	0,5667	0,6333	0,7389	0,8056
	0,6506	0,1097	0,5167	0,5667	0,6333	0,7222	0,8278
	0,6695	0,1162	0,5278	0,5722	0,6556	0,7611	0,8333
	0,6631	0,1112	0,5278	0,5778	0,6444	0,7444	0,8333
	0,6455	0,0944	0,5278	0,5778	0,6389	0,7111	0,7944
	0,6609	0,1134	0,5222	0,5778	0,6389	0,7444	0,8333
	0,6539	0,1075	0,5167	0,5722	0,6333	0,7389	0,8167
	0,6581	0,1110	0,5222	0,5722	0,6389	0,7444	0,8167
	0,6631	0,1188	0,5278	0,5778	0,6333	0,7556	0,8556
	0,6572	0,1027	0,5278	0,5833	0,6444	0,7333	0,8167
	0,6528	0,1021	0,5167	0,5778	0,6389	0,7278	0,8000
	0,6542	0,1034	0,5222	0,5778	0,6389	0,7278	0,8056
	0,6612	0,1193	0,5167	0,5722	0,6389	0,7333	0,8556
	0,6622	0,1061	0,5278	0,5778	0,6556	0,7444	0,8222
	0,6609	0,1138	0,5222	0,5722	0,6444	0,7333	0,8444
	0,6558	0,1101	0,5167	0,5722	0,6389	0,7389	0,8278
	0,6564	0,1021	0,5333	0,5833	0,6444	0,7167	0,8222
	0,6465	0,0993	0,5167	0,5722	0,6333	0,7111	0,7889
	0,6661	0,1127	0,5278	0,5778	0,6500	0,7444	0,8389
	0,6569	0,1011	0,5333	0,5833	0,6500	0,7278	0,8056
	0,6531	0,1157	0,5222	0,5722	0,6278	0,7278	0,8444
	0,6611	0,1141	0,5278	0,5778	0,6333	0,7444	0,8444
	0,6601	0,1103	0,5278	0,5778	0,6389	0,7389	0,8333
	0,6611	0,1063	0,5333	0,5833	0,6444	0,7333	0,8278
	0,6565	0,1109	0,5278	0,5722	0,6333	0,7222	0,8389
	0,6712	0,1169	0,5333	0,5833	0,6500	0,7611	0,8500
	0,6537	0,1002	0,5278	0,5833	0,6389	0,7389	0,8000
	0,6584	0,1137	0,5222	0,5778	0,6333	0,7278	0,8444
	0,6553	0,1184	0,5167	0,5722	0,6333	0,7167	0,8444
	0,6706	0,1152	0,5278	0,5778	0,6556	0,7611	0,8444
	0,6687	0,1173	0,5222	0,5778	0,6556	0,7556	0,8444
	0,6668	0,1202	0,5278	0,5833	0,6444	0,7389	0,8722
	0,6668	0,1149	0,5278	0,5778	0,6444	0,7500	0,8444
	0,6556	0,1071	0,5278	0,5778	0,6444	0,7167	0,8222
	0,6515	0,1062	0,5278	0,5778	0,6333	0,7056	0,8222
	0,6680	0,1186	0,5333	0,5833	0,6389	0,7333	0,8722
	0,6662	0,1271	0,5222	0,5778	0,6333	0,7500	0,8722
	0,6541	0,1030	0,5278	0,5889	0,6389	0,7056	0,8222
	0,6675	0,1099	0,5278	0,5833	0,6556	0,7556	0,8278
	0,6568	0,0984	0,5278	0,5889	0,6500	0,7278	0,8056
	0,6711	0,1125	0,5389	0,5889	0,6444	0,7556	0,8389
	0,6613	0,1047	0,5389	0,5778	0,6500	0,7444	0,8111
	0,6654	0,1098	0,5389	0,5889	0,6389	0,7389	0,8444
	0,6534	0,1029	0,5278	0,5833	0,6333	0,7278	0,8167
	0,6690	0,1143	0,5278	0,5889	0,6444	0,7611	0,8389
	0,6583	0,1035	0,5278	0,5833	0,6444	0,7278	0,8111
	0,6576	0,1044	0,5333	0,5778	0,6444	0,7222	0,8222
	0,6695	0,1162	0,5333	0,5833	0,6389	0,7556	0,8556
	0,6657	0,1173	0,5222	0,5778	0,6444	0,7278	0,8667
	0,6560	0,1071	0,5222	0,5778	0,6389	0,7389	0,8222
	0,6604	0,1094	0,5222	0,5833	0,6500	0,7500	0,8167
	0,6677	0,1149	0,5333	0,5778	0,6500	0,7611	0,8389
	0,6660	0,1195	0,5333	0,5778	0,6389	0,7333	0,8611
	0,6671	0,1099	0,5278	0,5889	0,6500	0,7500	0,8278
	0,6664	0,1175	0,5333	0,5778	0,6389	0,7556	0,8556
	0,6617	0,0994	0,5333	0,5833	0,6556	0,7389	0,8000
	0,6538	0,1003	0,5278	0,5833	0,6389	0,7222	0,8056
	0,6596	0,1061	0,5278	0,5778	0,6500	0,7333	0,8278
	0,6682	0,1196	0,5333	0,5722	0,6389	0,7556	0,8556
	0,6648	0,1096	0,5333	0,5778	0,6500	0,7444	0,8389
	0,6531	0,1048	0,5278	0,5778	0,6389	0,7167	0,8167
	0,6685	0,1100	0,5222	0,5889	0,6556	0,7500	0,8389
	0,6573	0,1069	0,5222	0,5722	0,6389	0,7389	0,8167
	0,6659	0,1111	0,5222	0,5889	0,6556	0,7278	0,8389
	0,6732	0,1201	0,5222	0,5833	0,6556	0,7556	0,8667
	0,6643	0,1140	0,5278	0,5833	0,6444	0,7444	0,8389
	0,6744	0,1218	0,5278	0,5833	0,6500	0,7556	0,8611
	0,6582	0,1066	0,5333	0,5833	0,6444	0,7111	0,8333
	0,6669	0,1046	0,5333	0,5944	0,6556	0,7556	0,8278
	0,6551	0,1067	0,5222	0,5778	0,6444	0,7167	0,8333
	0,6688	0,1142	0,5222	0,5778	0,6556	0,7556	0,8389
	0,6635	0,1093	0,5333	0,5833	0,6444	0,7500	0,8389
	0,6619	0,1092	0,5278	0,5833	0,6444	0,7333	0,8333
	0,6498	0,0965	0,5278	0,5833	0,6389	0,7167	0,7944
	0,6641	0,1100	0,5333	0,5833	0,6500	0,7444	0,8389
	0,6674	0,1152	0,5333	0,5778	0,6444	0,7389	0,8500
	0,6608	0,1064	0,5333	0,5833	0,6444	0,7333	0,8333
	0,6737	0,1193	0,5333	0,5833	0,6444	0,7667	0,8611
	0,6639	0,1064	0,5278	0,5833	0,6556	0,7444	0,8167
	0,6744	0,1227	0,5222	0,5778	0,6444	0,7833	0,8611
	0,6548	0,1023	0,5278	0,5778	0,6389	0,7278	0,8056
	0,6689	0,1198	0,5278	0,5833	0,6444	0,7389	0,8611
	0,6705	0,1082	0,5444	0,5889	0,6556	0,7611	0,8278
	0,6585	0,1070	0,5222	0,5833	0,6444	0,7278	0,8111
	0,6687	0,1095	0,5278	0,5944	0,6611	0,7500	0,8278
	0,6615	0,1151	0,5278	0,5778	0,6389	0,7389	0,8444
	0,6672	0,1186	0,5278	0,5833	0,6389	0,7500	0,8556
	0,6651	0,1119	0,5278	0,5833	0,6444	0,7444	0,8389
	0,6598	0,1005	0,5389	0,5889	0,6444	0,7278	0,8111
	0,6601	0,1094	0,5333	0,5722	0,6500	0,7333	0,8333
	0,6653	0,1180	0,5278	0,5778	0,6389	0,7500	0,8444
	0,6538	0,1058	0,5222	0,5833	0,6333	0,7389	0,8111
	0,6589	0,1042	0,5389	0,5889	0,6333	0,7278	0,8222
	0,6704	0,1221	0,5333	0,5778	0,6389	0,7556	0,8556
	0,6559	0,1074	0,5278	0,5833	0,6389	0,7111	0,8167
	0,6560	0,1092	0,5222	0,5722	0,6389	0,7278	0,8278
	0,6657	0,1101	0,5278	0,5833	0,6556	0,7333	0,8389
	0,6666	0,1024	0,5389	0,5944	0,6556	0,7389	0,8278
	0,6623	0,1074	0,5278	0,5833	0,6500	0,7444	0,8278
